Name:              |UserName:            |Year:       |Grade:       |Hash: 
Carmelita          |ccuttenqf            |2           |9.3          |3b7892a49f9426397a60a95dedc658682e8e9433eb1896f64950e01cd0718dfd
Aldous             |anuschkecr           |2           |9.31         |b6b918f36ee7fdc9a4fbfe835080f851bf6c1a2c6d00a51f42ebaf45df12784c
Sherlock           |ssconesf8            |2           |9.34         |90254ce0b05e098898b10dfc0a8d89bac51bd609bda5a97c3300a8683b10dc69
Locke              |lcarnierlh           |2           |9.34         |7825bfebe0f099a6b347bfd1e4d95d02548744050edb9d6c3b2963c00ccfed49
Averill            |abensteadcw          |2           |9.36         |ef61f542e4e359f513764ec297a431843f507cc639ef1b6b10ef817bc005260b
Libbi              |lwymerk9             |2           |9.36         |9a8a1356fcf1896c6440e1186c4817b41e8590872c3447cb9ecb466cbc3b22d5
Claudine           |cmelburgck           |2           |9.37         |9a87602a700da9f9c0966a032005119f1e04b595c49c9b98dd7446b9755f73b9
Mirilla            |mtregenza9n          |2           |9.37         |110e243200849aabed244ab1a74aa5e7e6ae8e87f9804d13eddfdcc8eb4c4a39
Neall              |ndinsep7             |2           |9.37         |dbf6ff25146709ef794e33ab5527e430b8086b98ccce14040c570d34dc48fb97
Chiquia            |cbordessapz          |2           |9.39         |00503d12f798bf17480e4c9aef6c895b987406e34eb076d9a17e3b9a3946e113
Graehme            |gfilppettig1         |2           |9.4          |e90e40bc7235fd548e906d73714673c54419d223adc8e0b123a4c911733b4b8d
Craig              |cdewdneyae           |2           |9.4          |863788c22f3167cc8c3acf7ab06809f61304c4658dbf2fc257d2924dc4fa37d0
Laura              |lsikorsky56          |2           |9.41         |f678541a9af579e60334cb7cc405a9c35e1a676b543dda969acd155fbbacd6ec
Yolanda            |ymutimerpw           |2           |9.41         |1c2e368fcbe878ecf57a2570926ff4c51a4c93804a76e0541a968533f692de24
Tatum              |trowsellan           |2           |9.42         |76937a24a8a8530814918631d81aa6e180742536ab3a630934e719755a2b8134
Benjy              |bwignalla2           |2           |9.43         |f3d537a8358a63b195b6c5e5b86b2ddc6fe3532df34ed9bccc09eb8aed1dd14c
Adriane            |ademangeonqj         |2           |9.43         |6199ccd82c929688fad54293695a0312947af52dc7501a3e071b622786c0f99b
Tynan              |tloneyg5             |2           |9.44         |c2ce1acb5da6ca658f9fb93f7ef7b0cd3c8e0d75e25a0c5307b9887c88854e01
Creigh             |cemberym6            |2           |9.49         |3ee0bd6bd9dc5ce220641a64027681752d2b00b0e636455ab6b265d18c4f151b
Dyana              |dkilmaryj7           |2           |9.49         |206630b37a3642041b2ec3d65ccaa0a73a203b92fc01a6d6b3eadc7cc9aa9333
Waylen             |wblewettkx           |2           |9.51         |ea3d74d7d9d7beaca3e2a70c59e4e094924861c9b61d50535249f8f7726b182c
Cosimo             |cnutonqq             |2           |9.51         |96dd8a8dbe0e6de77ac4c672b165ebb4b674dbdd0eaeef30d6fa5997152fcfc7
Shane              |spendallge           |2           |9.53         |f0091e81fbd06355fc24b051a8a8cfe733dd14fc2a4700c57348c77a84cdfaad
Lise               |lguiteliv            |2           |9.53         |9054ca48dd1ebed44e949f0c531e0f0ec28725b70e430dc0a49228f94270b8ba
Angelico           |amullycd             |2           |9.56         |7fdd8e8055b911d8de95a0e179731784caa21f21e70b750750ce392dc25e8aec
Shir               |swoodleyqv           |2           |9.56         |6af21f0e2f4cd1f6aee92c08da6b72f91adcf3d8cfb388ea61343177a35ac171
August             |acowitzjc            |2           |9.57         |016eceb181da86f967285d0d174d3556646b1b225346f8a0d4cab35f018cb67b
Carly              |cdemageardrd         |2           |9.61         |cc66d95cba396965cde9bed85669cc3fcec0cc4913e64306e6cd741bb8713537
Vinita             |vhaysman2r           |2           |9.62         |425f46e3401f87daf3d0e7be6e71ccc5ef2697fe867554b65c31ab5181d7a30a
Nani               |ncabbellk8           |2           |9.64         |f0ad698e077a45d833cd87a18f00909c41baa1e3792637582ecc6fbad79837d3
Chaddy             |chebblewhite6o       |2           |9.64         |d806e9d03d54932777214db3e306fa2c03a35800fa2a39335b6ed5d8bdbe4ab8
Leanna             |lrosenvasserhu       |2           |9.65         |21f7f8be000ed0de4f1857ecc5c323419e5a81c2fafc2c1b0cca241eb1d2b58d
Leah               |llevio9              |2           |9.68         |0768826caf179afcd6398c602f4f150d219fbef19751d845caa7ec1249803448
Adler              |arollohy             |2           |9.68         |03ba280b502640fc510edbba533206f376ecfda28e47741147457a7b6dfb8cee
Elwyn              |emajuryrm            |2           |9.68         |10fcb368a579f7e2a061939f9410edcb594a3858c12b4fe42026ae26e29e31a8
Dyanna             |dpickrillfh          |2           |9.69         |e91eb2e433581f64842b437406e2e424ae61a285c0f9d69524594ff1e6c9d707
Robbert            |rdawsonly            |2           |9.69         |2705db04ffa3dc742db8ab540a51d4d29e275689adcae36afe8e487952b80162
Bruno              |bwalters7m           |2           |9.7          |2dac3c3b2718de8ac508b325b341fcf01a0a0f2d0b5aef4883d599846a341162
Norrie             |ngiorgini44          |2           |9.71         |3a4d97cf1bf75b56cb9657b2a641ec7ea5f23bc11701ec29033a98b2efc97aa2
Glad               |grichardgl           |2           |9.72         |b6bfbeb554c9cc7ec6d61f390bf0f84358d35c44588897a4ecd134fb190d8098
Terri              |taytoes              |2           |9.73         |6ea14b0cc07fb70d797940e422d9f88aeb04c91dd67bf556d47b9d3abbc9413c
Rosamund           |rshillitoenj         |2           |9.75         |f1ea4ea5e9bffd9220c71644d7f78b459caf5aacc41739b98e2ad40a0b280c73
Karlan             |kcummined6           |2           |9.76         |0cd97cfc7bbec320559d15cccbac1e40129ec65a048be1028432c697c009376b
Hailey             |hgilhoolyjp          |2           |9.76         |32d791f2391933a0ad06cc84c2e2ffde8a73f1ba66de22f59adc7634a071a34d
Yvette             |yteresaiq            |2           |9.78         |bea43583b21e70b9cc0ffcc504be0ff7aaba936840171594ba8699fea865a47f
Briant             |bhardwicken8         |2           |9.79         |71f2831e48f19b6242997d2ed70ddd7f4a1896fd7683eeff91b262de52050afb
Noami              |ncritchlowhj         |2           |9.79         |0076201482ee3f07d4253b9832f2e8c09908760634493948c93c89dd034ee18a
Henriette          |hconibeerlk          |2           |9.79         |45f4aab00bcfff65aebdd4721dda9aa50700e8a5e51a9dc358776173e5111f19
Aristotle          |ashipway9k           |2           |9.81         |8f23e61dbd5d84e6245367904c345fe4cd6c40785f99d591f5178c7e77d4b070
Washington         |wbailes2b            |2           |9.82         |c563939d52611347412a7ef6f52d80c9548b209fa3375b2bfbcc7c9252276f36
Cora               |cmintramkw           |2           |9.82         |4068b854780218e231f89894d639c96bfe84b43e031d70ee7b83d25078c51df4
Leeann             |lgobat7v             |2           |9.86         |4d18716a0f84616f6e2bd8219e9163781427dc0713bf5509dae1a89cdd4449f0
Darci              |dveldstracc          |2           |9.93         |6eb5856f581db526ab8527b1391eb566d802e63dd094417019f82b8f182db1fa
Silas              |sphilips8            |2           |9.93         |dcd740de54fc4a6b9fd06ec6c61152dee7b10c53d21266ac763b4b7eee398ac3
Olivette           |oluparti3r           |2           |9.93         |2337f5601dde55b36c65d07aed126067562188985a9ee5f3cf0276405c502526
Drusy              |dchomleyrl           |2           |9.94         |d541ae64d8e4e13dc55b81bed02987d22cffd862b11f7c3ee216d5ab01c5439d
Xerxes             |xbeaconc7            |2           |9.97         |9524e7996394cfbbcab54136e3c639e49969e0bf173201e01fd8239dbf971edb
Raddy              |rrathjenoe           |2           |9.97         |a7f430208220c7c19eb19e72c1b011b7d3efd5fa81362139ee36e97ce9d9d0f6
Ezmeralda          |etolomeibk           |2           |9.99         |79d793778291dfc48be65567705888266959e2d0d433a8a97a9587e4b0376806
Delilah            |dashborne4u          |3           |7.01         |69a263348a84492e1ac00ad3bf136a1e93f51977c2b50dc5327f989999b811c6
Errick             |emcglonef5           |3           |7.02         |6faf1c8c02175af547c55ea7421869b7295e4b47d71003d3fb18f3bba741b1a2
Britte             |bhopfnerlg           |3           |7.06         |253585a969073da18d29a1b1fec0b452c81382495f77a2d37d4faa61ac8843f9
Randi              |rdaunterch           |3           |7.07         |9d71d1c86bee94bcdba65e532393d2c69ad47f506687c3e609502ee53d5d94f0
Remington          |rgaskinx             |3           |7.09         |c40208dd0f70cd429928a78dbdb62a32019489642245d5afb26c1f03be790090
Hinda              |hdamiralbu           |3           |7.09         |3ed43486f02ffcc0c3d0f0fae803b42e8d850384abda5ab28ba2e9b257600cca
Prisca             |pofficerlq           |3           |7.11         |d2b403cec860af1969686b1fa7873682ab6d2086a558d9fce01ff975ddc7ba7c
Pierce             |pmantha1y            |3           |7.12         |a5b927d23ed5c7c9c9149451d852513c3f334271f80494dfd493d8dce38b6bca
Melessa            |mgeorgievpt          |3           |7.15         |5c60df42f0a4f8e7e52c70736f3cc1b3e179f8e8298c2359e89c1a28aaa84ebc
Andros             |arawstronm2          |3           |7.19         |2a9bf0d0c687e26cda08fd3abbd95e5e1045eb9df791f947193af60381898103
Hattie             |hbenoeyix            |3           |7.2          |e9fcadeb2e9a92f19545bd8cfff6a2051c2583542c0f29b271bae74b0e2f0ce9
Greg               |gklicher7b           |3           |7.2          |c6bcce7d2465079dc19c7957de9b3dc2c36475051716f6cc63f5d122ad9c0f60
Zonnya             |zsarsonh8            |3           |7.21         |956af659eea90d3c024c69821c729d40843d29858618b3414407e4b74f629822
Beltran            |bmckeachiehx         |3           |7.22         |925cc5dc272d8285f570f163c5ed2955c4f6167576208d0e35503aabcf4bf1a9
Alberto            |abrounsellpa         |3           |7.22         |713beed805ce21db2a551e2681c4936a2a8954c9efdcbe15cabddb495c2bc9e1
Osbert             |odriolija            |3           |7.23         |914414ebbcf5bfb6857959c7878f45e77d20a49d838eb61c1794ebb9fae681ae
Zebulen            |zdonnell9l           |3           |7.23         |9516afbb0ed9b8c233002eac69d18650f663899fe2f8ed05f6e4d300b3de465f
Gawain             |gwoodcroftie         |3           |7.23         |82c69f326d46b85abeca38f80bc5fc88dab46c1a578cf5f8eb42290704d97350
Bonnibelle         |bclimpsonqo          |3           |7.23         |41d2fd57a1e94792a88f4055bbcd957161b8b1b1ec130542aece16e4351075af
Kennith            |kbenthamog           |3           |7.23         |23006efcabc67fb157840ef6e79901f80eb1aa914f0c5e0d12fea10693de1a1e
Alene              |ahasleyp1            |3           |7.27         |27966d1fae4437502beef6152348c2d3481f8338509dbaf1198b85d95bd87539
Susanne            |swingroveoy          |3           |7.28         |4a750cac9bd8b1a1233ab9f6487d4d1741e102de1bfa8709957141394edbfbac
Marlane            |mrippingbx           |3           |7.29         |022bc4bf1eff72735423202fa8ccaabc516e67012704475cbef9d59b8a901139
Dillie             |dtwohigks            |3           |7.29         |75af9bd37956f7ef07e9f08fe844094ddd88c6ff57b831f69b930f24bf2b3a3e
Butch              |bantonomoliia9       |3           |7.31         |212b8f42f53a0228059c584a2e3b09f47d5e22c0fdb676c6070c4e2a6e760300
Colin              |ctucselli8           |3           |7.33         |a08943dbcc30ad44c5b3b4537b338a6e17bc0a6d7b8833a094b44fea45319a40
Oberon             |ovanichevkg          |3           |7.37         |7b0c7c69261c0e094825586a709ae3915e0167df35967071da2a35ca8cb34574
Fania              |fpagen8i             |3           |7.37         |f4c9760ffd38228a26f4716db0301be76b5669aefd4cc44e1846f5a380b18121
Malia              |mgraybeal28          |3           |7.38         |2ac83171cb2ed6f6bebea51e847f322dd694fadea09a6e8d63f55504b94b5620
Oates              |okeohane2i           |3           |7.38         |e3ff292878912edf86cb8dced0e438c9d579e6c784a44100c4d29c7447823d37
Brannon            |brosenbladnb         |3           |7.39         |2b9596b898eac6285f4da6e0f152d1382fe62d31fe054e20f1942c3c0dd7ed5e
Loraine            |ltrase6e             |3           |7.39         |1bb37681d9b4eed2b4f75c0533939998c6f307b494f7fce6d8748dd534406dfa
Vassily            |vholbiejo            |3           |7.41         |4fbad515540bff032e55a9effef80f16cd2de4a68104a4c38129314a31bb1991
Didi               |dbroadberrie8g       |3           |7.41         |755077f09b8602aa074f3c7d919f22a699a9a748751504aab1e08c791ee8f86d
Carmine            |cpuvere              |3           |7.41         |1c8a7c938a2935803e3c2ecf90d47efbd1b52c5550d0609674ce154fef08fd4b
Wait               |wlafflinabi          |3           |7.42         |159dd2e1e9aa6c171fa64c21af562230587c5c02cc6f1091767adba6d83e1b90
Bianca             |bgrigoliis30         |3           |7.43         |f690f23b6432d51f03b936325b233a1816a5afa42148238ac53e0a0bc315dbd8
Chris              |cjanksoh             |3           |7.44         |2d90d000af713751aa0e46e591bcc698759bcbd72fdf66cb258eba25871a0179
Pru                |preadmiref7          |3           |7.45         |4af5843a1b58b34007c0cb96d06ef62d6620ace56fe2532346ad10a78e7f7538
Creighton          |cberthomier1f        |3           |7.45         |c07f018bec335aada7196931ced4b994cd889db1c2cf5ea8e4ee30968948e258
Judy               |jdearthor            |3           |7.45         |674738cdbaa4f5f5921d7b37bde692705d65aa2f41783a75511a6ef07aae1579
Paulo              |plangfatg            |3           |7.46         |c5107f71ef80cfa9464b04a6fefefa315ccc15e5d159077d26624d489d5974e7
Poppy              |pbeatens1u           |3           |7.47         |d7c48350492ec9fff9f1bd7c55420343eab4224e88274376a8a566d8e0b2f673
Lyndell            |lbiggadykecu         |3           |7.47         |1e8b8b8d00ad0caffbe455decc4dfa9133c87366b77d9056c30667b2835ad4ed
Ferdinande         |fbauldryk3           |3           |7.47         |162066fce66f44c992c6ac6442237bb05fa9f102da8414de9a08f26554a01e0a
Jeanette           |jpyserj0             |3           |7.47         |5b0cb9445acaec7069021786bf2f93593340a9b869beeda897904a23b5fe0671
Austen             |abenziesu            |3           |7.48         |1e7e12e2d49098f3337437063b5994c9f9424cce4bdd50d99a99d93bf6d69108
Lena               |lborgesioab          |3           |7.49         |71daf69290002d98adacf2ed86a5ee3fd4e1ab662e8dcf589c5e2711300b5366
Gardiner           |gbeneditoc6          |3           |7.5          |3521e329d1b6c45fd1c6088bd728958f0502c02bb34a35e899fbce96b8eef8d6
Vidovic            |vepinoyaf            |3           |7.5          |8c231000c980169320e7f6b6f50c35aa587fd962cff3fa3e7fe7845dc3aa192a
Vick               |vfarryannkv          |3           |7.5          |c26f41c39680c5806b322c8a2d93aeb8c878cf1367f2f0b8d2d6a9fc19eb8b4c
Goldy              |gnuschkeg9           |3           |7.55         |87a1783252f36509d519437869ab2213cddf30011ee74722ec0b2f4d014919de
Caroline           |cberanekj4           |3           |7.55         |279ba1bb43095861e879f2c38fb2d7f747200e295b5fdf51457ec4b7e3cdb0dd
Foss               |fwildbore5h          |3           |7.56         |f1df82d8b38a8bf0bd5fbe7ebcd362697d2f585cc06c44126cc5f6371b4e5ef2
Wilie              |wbarbej              |3           |7.58         |119887a14bea39d7ca452dc36116281c627a86792f505313de808941521f179a
Bradly             |bsawkin21            |3           |7.58         |f25f9c44cebccebd173bdb42dfe9d51cabf0affd0ddba0e31f33a32e2212cdf7
Cynthea            |cedmeadesf2          |3           |7.59         |21c85da82e6aba80c416cd4e3b9f858dd5999244c7a68856eb6bbd9bad746e9a
Simone             |srodenhurstl2        |3           |7.59         |27b5ab2e6c106814f894c9ae8ad985a335f86adfc8d337932d4d8f920f3b4181
Daffy              |dbroadistns          |3           |7.61         |62f0ef893cd1a6adefcab4392585b693fb012cb3fd0ba9859c3626e550efe5aa
Jilleen            |jrowaszkiewiczdz     |3           |7.64         |f13103cee1568e539ac8d7e55e6ebfdfaf2dc83fb76046feb92482272acd2d21
Gawain             |ggrimmertia          |3           |7.66         |e76e081d43a9e1af5f07e79757dfe25d873163e679af99bdf16a6700774f7804
Valenka            |vheamov              |3           |7.67         |76a5b4a85fa4f99ac682ad3605dc08aca2cf2362e7c7a6d4cdd70a955f61c779
Bob                |bcordeletej          |3           |7.68         |b9026cc8f7cd65be142a1c3f9a4f174c13ab2d95925f18e11da2e7f0eb26f6e2
Roda               |rhuske5y             |3           |7.68         |fce87db44f2a8ff6566d162467bb25a1d119166e6960939edcff04b12310e155
Frederica          |fhornige7            |3           |7.7          |b15ba971fa54a1f47a6e7cafe637908e4563bdb058e08db487077e86e5695c53
Ron                |rbrozssetqr          |3           |7.7          |5c04ee697d0f0e666d6337d1a049aeaf50072211d7b0e6d373f064d96b72595c
Sophey             |scastleman0          |3           |7.71         |c35b48ff241c65c6d681e9240544354f8bf2958db5ebbb27908aaf597b4d0ff2
Jammal             |jbatisten6           |3           |7.71         |af2a859b136ea8193fb888543a1669c306badf9208a168290590162359e69f89
Dayle              |dbrambleya6          |3           |7.72         |3cbb90734d1b14e15fe6a026e8083f1ea87c29ccdeb49a7527d6ab5761afe74d
Kyle               |krideoutil           |3           |7.75         |c0ee70a243f6995b72aeb3ee00a937a83cb0375ceb39cc2a6272fd7c78a4fd73
Tilda              |tderochelp           |3           |7.75         |7d5bebf2636c566fc30948511fd675189a3ed959023234ae054132a54128ad75
Sharyl             |sgildroyam           |3           |7.76         |7812cf286adeb80dee8bc0ef3aa5f6ede3c536e6dc85749fad7ca0fb81feb20b
Hartley            |hwickwarle           |3           |7.76         |5d89f009f24d1f799c23111ea385fe9678747eaa384ecd3736221b2954ebb3bf
Antonin            |adunstongf           |3           |7.77         |b92bc07621c82b6a06bf7bb620a60e9e485329df292a806ca92fbc590b3fd293
Nonnah             |nsidebotton3i        |3           |7.8          |254be533362946d1b4dd6415019a1e42170d6fcf41903e90b7ac96141197bb82
Chandal            |ccrolly2t            |3           |7.8          |0dd88672a51ce82279ad6ec40b33a9941e82e0d0bd2d4bb2e01fc861511414df
Zorine             |zrundalldx           |3           |7.81         |3b5c49766d31f069a199b76800c03075b3f704d7613210981dc8ca3f00af0777
Gisella            |gmattevilw           |3           |7.81         |81c2b5a8bc5da1223ed53f7b2d61a147265225fe1f12503974d8d236b1c6c3ae
Hatty              |hgildroy3s           |3           |7.81         |85edea4efdb0d750241335d1ae6363e97c74aeec2a08532dc44ae3a20e7f17d5
Christian          |ctresise2y           |3           |7.82         |12828c063dfa3902f47efef2d0d5462153b4bfdd635b491e23f86847f66c8bab
Geneva             |gwissonic            |3           |7.82         |3d62f3cf3bc213c3444964ec2975460d3590030d808f060362b9b5a1865806af
Beatrix            |bodoughertygx        |3           |7.83         |776d613ed9524e022173a75f83a4da27a58c9095b76a58ec7527ae75d9f4261c
Sloan              |sdever67             |3           |7.84         |d13891cff0aac5366d6d9149dd7a7f7f83b5a44433e95ee26d814d00a323b36d
Wat                |wdomneyer            |3           |7.85         |339e33a6fd3387fbe82e5b208c4f6b0513c594a4678e388a855dc0eeb86e6433
Loy                |lraddishmp           |3           |7.89         |96419b1148a1d1e3d9a3edcbc0bedfe19d413890423c76a7abd19269d4d4a81c
Jackie             |jmcramseydm          |3           |7.9          |a5883e55b6bf9984b496314f86fea4f800a4a6e600b6f2a1d4d5df55b9080aed
Tommy              |temes65              |3           |7.9          |1d1a54012b287a25b9229eee8811f3c1ba3e1a5ca1e93aa980c5223132d48531
Humfrey            |hdawidmancs          |3           |7.91         |12384e4bf2004d5117ef890427923766137540fab842c93ecd15779291751b49
Margaretha         |mioriop2             |3           |7.92         |0b041d002ae4907a346fef4e3d957b6b9680e2c464f5c118947b9c5cdee2e04e
Shae               |scaldesnq            |3           |7.95         |425faf4752e34956903128211b0ab11909f1d469eb2ff650df0cf05a8555b9e0
Shurlocke          |smyrkusf0            |3           |7.96         |eb5e329357ae24b405e884839d693425de0aae1d1221ed3992ed5800a6e8c9bb
Rabi               |rgunthermw           |3           |7.97         |860e11c12b8cb91811ddd9a8dcebaab9e7e4a9b3aa7865d9c70eda99f7b7e2e3
Tim                |tvanarsdalem4        |3           |7.97         |7d56c64de1962e31b52654c2cbc768fc9b0c89325c571d99e62d110e33ab992d
Ryan               |rpetrovfx            |3           |7.98         |3d483b8e683fcf13ebfb0d34b4f531263409a2bd0d75b3585675cb021575cf5f
Madalena           |martisem             |3           |7.98         |c26a4772e3a7640291c4a10fc3cf937922ab46dac6d5f55e0334200ef4d15647
Tallie             |tgerson1o            |3           |7.98         |aeeef33338060e57b06977552d9c70f635ced92dbc77c8d273528ff3b19d25c4
Kelly              |koxenburyeq          |3           |8            |f1ee863ddca7d54d226be54a4f61f4199f4a2d74a47edc6ad6b77c1e68db12f5
Xavier             |xmitchensonoz        |3           |8            |73696cd8c43491ebda9a31e742da37629b67fb0cf91d524793a0efde912dd2c6
Shanan             |svasyunichev2n       |3           |8.02         |13efa287440518ee6bd68c5191b45164970e10a6335b95f2d7e093ac97bad1bd
Monro              |mdowse1r             |3           |8.02         |e1c6cfea47eace81eaa2ce3cd52ce5fc209a2ba854b1a0c94c2c4db16469e561
Tobias             |tjermanmr            |3           |8.02         |980ab2c14d8410d3185532ef2b94e83e9cd966e6175c143fffd60e732293c68f
Karen              |kliddiardlz          |3           |8.03         |8cc7402f8978804173e59ccf60f3f46bdc7fb0a4c756d21cd842c2f38312948c
Goran              |gsandbatch5a         |3           |8.03         |37b635c460cccbbc53b282dd5762216b3de3138ef38822059e8722748fef240f
Birdie             |bhilliam3w           |3           |8.03         |6a3893c1ce387f1f6b9e8e15a52ec6363064365439a6fa8d9e2e978255fb1afb
Ravid              |rpollerjd            |3           |8.05         |67b9a300f37b62929ca6d1f5197360d2b00388c793b25d6a550bbc2dadde0928
Braden             |btremouletpp         |3           |8.13         |960a177d663b011f3020f8c379bec5b667b110d86c94067e0b8447759f4f98ca
Fields             |flafayeee            |3           |8.16         |639d02c7465a984821094cafd628a8412a9ea391b54130175e0578351ea69559
Nealson            |nhawyesdy            |3           |8.16         |e5ad6eb543fe09794d7c72749464a7a89ede95bd4b77b28476186c1b5d61ad05
Verina             |vtogher32            |3           |8.16         |e91662cd007c8241d0bc94b20566c2f40275b6e3aa2e4c480c6b0a58ce832495
Eadmund            |eisson86             |3           |8.16         |48fa605741014c17b6b9958400053102dabbe1b90810ca8250f93fe378bc54d9
Ardeen             |astithe1q            |3           |8.17         |5b0dcfd11606cc6b157ae0a7760a5ce0f0e6f7c96f1132767c40df4df58110fa
Hubey              |htrevethanmq         |3           |8.21         |7e4e4b09f6b56d7ee04ca408bb5f8c3bc772a5f600aef3dc47b0efd08659caca
Donovan            |dvasilyeveg          |3           |8.22         |7b68af1b29c6ecccaf837adb40af20784dbd36e2ab7692a0d63155377cc7a144
Jarrad             |jkubiakqa            |3           |8.22         |7751ceec00f18e99acf14feb7e2e8b96d4d0c01e7af61633bf09377f2a7c1bd1
Imogene            |ibolesma9r           |3           |8.24         |09866371be5a87913f79169cd8b301bc153b8bdf670fabecbd8d5ec3084fde5c
Julie              |jcoysh9w             |3           |8.27         |f53a8bc927f6bd2d5cf4bc0973a726d10d29c5789cbda0682d239cc71062e06e
Nonnah             |nwiddope9            |3           |8.28         |072e4914117f4e991c55d0ca0ad3a048dfdd8d8a7eb56c00f0508725f8fac2bf
Carlo              |ccawkergc            |3           |8.29         |98c853064c1170075406f9fe528ea69b593d0495c72a4d990fa3abaac125aaaa
Zorana             |zwanjek4f            |3           |8.29         |65ca73da185bf526792694545fa47b7cdde02a6fe3ab609415c6c64c1643000e
Emelita            |edamantau            |3           |8.3          |73fafd215781b5eed217baabfd8c4a30ad16e34bbb4b2c234b6c5e60ffefc7a7
Tabb               |tscullion4i          |3           |8.3          |4d16f10ee30f569e7d27d4553e45212f0c7f8c113f620872b4e76fd2a18d7d79
Kliment            |khasselbyox          |3           |8.32         |f8bae3d573b40370c0afe7be3f87c572a5ac45bac011049e3ac32fb85c3b423b
Holly              |hkellettbd           |3           |8.35         |1a90db4a9b56d5bdb5e3771bf38b696b59ed6f60b79b64e950d3a797f88e5330
Bob                |bkeattch5b           |3           |8.35         |7a3635054d6977fbab345c83267dce19039bf5a0c8f40190cef717740c31a931
Masha              |mbynertoc            |3           |8.37         |bdd249394163672e82c94cc15fe2451d091eda78c549bfaa156b3d60a4d609a0
Kahlil             |ktitlow7i            |3           |8.37         |6160feae224a32e6b98218c20396068776dac876f7502e286619cc892ed95e0c
Emmet              |evictorb4            |3           |8.42         |f316e1f9e93fdbd2b420bb310573dbbfd9c5b42f57a0c53877dd3263555f7e5a
Avigdor            |amatejhm             |3           |8.42         |86dddd854ea1bc568aabeaafbf2280cb7b810753f11c6791e61386172733d493
Weylin             |wbeabyld             |3           |8.43         |6b35153265d48445384edf8e6138f4c1bc74c98ee837dc8ac6544b95f51ada91
Ransom             |rhavelin3k           |3           |8.45         |4412c8e57fa137e8a0cc45d469951ea2886a622ad76ee67d046cde2b23666437
Shanon             |sgibbing2            |3           |8.47         |bfdebb981f338b89f9cb9e9d9f6f4a4998934f8409002ca8332ef2670675646a
Gram               |gdingwallh6          |3           |8.47         |671482ff21d006f51469a3c02df01ed3458d05f1b0bd9a8078de28d4954157d8
Sax                |swinward3v           |3           |8.47         |3a877787a1c815c0ddeb298bff8b0ff283fa6a955744adee5018fd4b83ba750e
Yevette            |yogormley6b          |3           |8.49         |a22612a51ee7d3518862287209fefc6a23975d264e23a6c816c1eb2837d54779
Michele            |mpfeiferb5           |3           |8.5          |7c358bb59cb5c04a45b617df485db83c0829f126ad9becb85cd1514c94bd8376
Salomon            |skordt19             |3           |8.51         |bc79ff3076968edaf6845d4565cff4bcd83b6b3aa2e25f9460d13ff773bfa939
Corinne            |cramehf              |3           |8.51         |79102ea647ee0d26bfbb61f15aa2591a84b835a629deb48493c2fa6fef54639d
Sterne             |svedeniktovb3        |3           |8.53         |13f9fbfd443b6bc07e43d474ed8c9e1512ff834181e320b650ef5be1cf919c8c
Ashton             |aambrosetti83        |3           |8.53         |0c1e36a88d9609fd0e2e0055c3873b803b99084df2487d60315171ac1f46d073
Kayley             |kgianiello1d         |3           |8.53         |765e51bb7e1ecc1d288f2a39a79d70b85f0787733d62e51eabdb52522bb007dc
Cazzie             |cholganft            |3           |8.54         |5e18c8d414542a46e5f38f79ce24c8240177eb8fdf584bea1cdab2d4932aaecf
Cecilio            |cdrynan9z            |3           |8.56         |40028849d8e5559e2f8cf291ae21fb237509acebda5db2d65dd2271a9f5e3940
Tatiania           |tkobsch80            |3           |8.56         |f44b4076d7e406fb1863c4774c7561071f02661b3d44d58c3e1fdc7f3f0c96e2
Adelina            |apursehouse8e        |3           |8.57         |0d8972c2513ae807280e4a53e5d2c189fb734b1488d3638a28fce740fa2ae6c2
Lindy              |lcocksedge7r         |3           |8.57         |10cc7047756517b0ad52f5a3147ed79ff327cd1228bda74f4e51ab986e0755fb
Grete              |gharveyef            |3           |8.6          |c5f2082e9b80f8b3c21670b9139223cd54f6e4a5c2ba6768b6a21da7e59bf77e
Elvina             |eballsbv             |3           |8.6          |b2e5ea80a1ed1042963f3d1fc89a68dd12ac187f93a66775f052eb066ee76b2f
Janina             |jjurczik8w           |3           |8.6          |9e3ae586b2d07cbe0c8f326469b213cb046675bb2392a1faeaba9ad99a69c1db
Claus              |cperocci91           |3           |8.66         |989714dd1d6147661145dc8e7026e7f1095f560f745a96d39d06e662690ab539
Delinda            |dpanas3z             |3           |8.67         |26592819425ca3b2e93461fceef27132b95c7c1253ce8ac2ccf37862a2e9ac7e
Danny              |dcheal4x             |3           |8.72         |5e94afffa9646b17ac352d782cc22bbc304b942fb2bbdade427262b69979600c
Tonnie             |tpyner8              |3           |8.73         |6787d5afd1dc0221e2b77e61b2674f82a51ecaf03613e7db0443ca958acfcf01
Jasper             |jdoulton14           |3           |8.75         |9a4810ecbc67f93fd2a7b3957d45b99ab26438212e439c969a89b8ba1c7c69f9
Novelia            |nivanitsa6m          |3           |8.81         |e8c17e276d8b223d66201bf06ac4852aff1a8637d9d7e3069cd9c0417f6b2ddc
Aguste             |amasterton4p         |3           |8.81         |3ec889cbeb6dd9e9c131f6fd22d135423e0ab686c4aaf3ad3fcd60b9c9054698
Corbin             |cnewstead5x          |3           |8.84         |e2c01923078970e30a9878d7ef9f3408b5a9cc0043c5bf3733b341cdd2a62178
