Name:              |UserName:            |Year:       |Grade:       |Hash: 
Roseanne           |rishak24             |4           |7.08         |019d7c21f74f796810b3886d716fca26d1b1878654144d8d7c9f6e5aa9c35a2e
Laurens            |lmuslimax            |4           |7.08         |f396b0e6436f602c07e331902d90fcbf115abab8644c1d091f32363039e50df6
Brody              |bpipetk              |4           |7.12         |82ddc69e94dcea217d1becfa581a91112d0b5c8466df5ada433de1a5cd314e2b
Drusi              |dclewri              |4           |7.13         |968d046641ba3b7244fa7b16458e2078b9d36cc01d79138ea11ecd411e132873
Berke              |bstroddergz          |4           |7.22         |67c2c02670afddba535d9e6c47abcc48f303d97cb45ec8f6377598a59c587141
Bartholemy         |bgallagher5b         |4           |7.23         |118fe3f0a0de6697d35e0c14a9d82c1b9bfde44386a77efe6c909b03adc3d7ae
Dulce              |dgoodacre2p          |4           |7.23         |deb2fedd6548a6c5971fa5335e121debd31e6b440b6ac6e9e29bed5d7fdb1561
Mano               |mpentonydu           |4           |7.23         |1687c6c586f73941116112a4ccfecef559438eec5c96d81e26225b9a1967bfc8
Perry              |pegiloffj3           |4           |7.26         |f2b1441079291530d3a3d0e958c84cd4f07e4ac11be91541287d70f83c789973
Bertie             |bthonasona2          |4           |7.26         |aaebedee5eee460a3c642e8fb7364f3c6e72a497f097198043a4622706bf6110
Konstantine        |kmold13              |4           |7.28         |005a31acc2cad20a367b3671cee587fc88ff9daff3e4d2a3d219a845357caa38
Sancho             |spraundlc3           |4           |7.35         |e4ec78640dd46c189e051eb995e3fdc9f18c65f18dd8730cd402af52bf0caf25
Ransom             |rschimanne2          |4           |7.36         |8660ba2d20eacb5e26fdc1e7ddc6cf06a5ecf47b4264873297e556fafb869d59
Darryl             |ddavsley5k           |4           |7.38         |cc6851f5488d6d44b1d72369bc2d897ce2499f9ccf7efaf3c5fa79cec13ba1b0
Blair              |bstutte72            |4           |7.4          |a140d900bcf387ca02f5eecab6dc13722f890608cac7144d09b4bc92b4d3cb6f
Grace              |gdripplz             |4           |7.4          |126b1a70537b5d8e649d9410f56c6142507ad43903dc50bc4faab820f52460cb
Barret             |bevesjj              |4           |7.4          |c8c837ad16a2b1406e218de39726987d7358a7e3e2a8a7d0751e26e1aca6a00d
Geraldine          |gjestyr8             |4           |7.4          |6bb09d8fb3c81e292e75d10d73f1edf5a2fc6b2f0df48499ead7a83394d3b4ab
Rochelle           |rmaciejanl           |4           |7.51         |e58e756ac399c90f235f391706b8b6ae647ab8e1e625e8cff8e4fc9ad204d503
Giraldo            |gmedendorpda         |4           |7.55         |a833e1be3cf65343dda9ec1aa0484908444da904d7061530934281acde687b78
Laryssa            |lhenriquejb          |4           |7.66         |60092a8e567090c153c3583002f3ab33c467c918763c3b4dc07120d23fa163eb
Benito             |bedessnq             |4           |7.68         |2a9e27db22d534c04ff2a081082bc0ed521ef295532216490eace71808135c6d
Roseline           |rfrogley3            |4           |7.7          |b2ded19c08f49521669662692d2a3fe9b620b39e4964cb77688b768906340a44
Nan                |ncostardgo           |4           |7.7          |b051aadf162ae72d82fcde1cf21be23aec877fe032fbb0dcd0cef32aa03df847
Horatio            |hpostansdm           |4           |7.72         |bdd022f0d346903dfa09b548c4e3e62b98cccb2e7364667baa8af0e72e231a7f
Hyacinthia         |hwolseleyem          |4           |7.74         |7d37bbbc526b10e2ae5a83c19f9f60e9831accc9bee1e586fae99821f388e9c3
Florri             |fgilyattic           |4           |7.75         |b078785bed1c360667210169cbccb23c143fdc1961ca98a360180f4016e988f5
Benjie             |bsarverqw            |4           |7.77         |db446a6a1aa2d2eb7ff11e0fe7ba2c21477db3dc1fca066d37926588fec41477
Gus                |groscam4             |4           |7.78         |90cd5a36b6f0c98876c3fca462ebf4f356c38246fd3e36328c3fa45b4dd1a4ff
Emelen             |escathardaf          |4           |7.8          |309efcf15194b4838a61e25c0978aa1864f0e34103ba7364ada02362577dc752
Sybille            |sokielt0             |4           |7.83         |741ade472fdb946eac75a8b4ae7607b9db4b121b0fff972b0a30da2b6e27232b
Christiana         |cbonicelli3r         |4           |7.83         |f3ddb8c8b540dd5bc5c4ee08fb8a4d7f2134efbf33ac286b210c972ecd515130
Christiane         |cbaldinottif6        |4           |7.84         |a25e2125d23df05ea0dad9d1b620a7f00d0c27da99e46c398ada51bd87848421
Bertie             |belstob9d            |4           |7.84         |469a63d7c7881a856141d023ad0a48f7557a417ab593352d80daac78a97b2620
Obidiah            |otucker3u            |4           |7.85         |e5f23f77befc2ff1cf720f45274b56ad47f1ffa229b39ccd0a7023bcf81ac654
Sheena             |santhon2i            |4           |7.86         |c4861348d3bcd9621c8266747ee37a1948aa4dc75e01e7b6d11c0ead941c3124
Denni              |dlaverjh             |4           |7.87         |a2c1d15271e1864c785e9802c7c555ec0e785932d17f8762df995aa8af8ff9e7
Johan              |jhaleyob             |4           |7.89         |ae5a667209dc8e82f5f4d1fac0bc72b03217c4fd04f802b925f23487ab0ecf7d
Nevin              |nvarrenpc            |4           |7.9          |6c063c2da93f1824fc6c750943524f844a004ef6a1e76d75621943fd2c080f3e
Dukey              |dbeeswinghv          |4           |7.91         |0025485df521a0077249b67cb6fe21e5a86bc22ba10e38a9b2b77ec84538eb08
Northrup           |ncasettaq            |4           |7.92         |d39a04742050e1de58552db0f6a749d26c516af6ba04a137185ade26bfe9cd59
Wilek              |whuytonpf            |4           |7.96         |836d765ae35a8a37239cffd4f6f802af6372e8936f6c925a8223dd03b5f11ebc
Trev               |tfitzmauricega       |4           |7.96         |42f9b80dadcb0baec9abe01290f9d9226fb624eaecc3d1704c6faf18db7ae188
Clerkclaude        |caglionej4           |4           |7.97         |c2006a5a95f9ac03a437d85a1aad24b0df50b9715fc08062f44256962b806e30
Wiatt              |wcrackett2q          |4           |7.99         |68ba7689a8c00a82dd8c86184f9a2a2ec597a78609f149df8b2916c71fd95580
Berti              |bmuzzlewhited8       |4           |7.99         |1327afc0f960d29295943a30dc0ad87d563b2ac8a16e64c502dfb266cdd635bb
Hertha             |hpollenl             |4           |8            |70825f29dd3edf0472c9a02f60d24f67decde3e70165e429e81222f391a41fe6
Quentin            |qcrouxhi             |4           |8.06         |df05a3fb2a5b9fb252dc5d58a7f3a2815431e2e5334aaea4c615af15df1e50da
Nanci              |nabrahamianm3        |4           |8.17         |808afb23320b524699d21c2010b0a1eb7bd6f579f20109cef9d169ee0205082f
Yardley            |ystrethillnr         |4           |8.17         |2cc6fb0f5a0ae9f6a6145c88925579fcfd017908d68321d799c7acc79158bf4b
Levon              |lmetts26             |4           |8.18         |4d7bd838dd8c5ec6e1df6d4b88d708e9e43292b398e430d0ab5adfb12c41f76c
Sabra              |shabbijamgs          |4           |8.18         |a3c79134147c74b983fd9fba2cd738a9ae95af6e4915d273af69e0e15772a771
Maureene           |mbriamo1k            |4           |8.2          |c0aa87e4a6c94c4f565509cf1918b5bb57696cdee8318b7549f9fc289e071341
Von                |vbartholincc         |4           |8.2          |ff811bf1bb675030edda98803f50b3d249f83fe389641333165b692656e827d7
Fin                |fgerding8f           |4           |8.21         |be5bb945a1e1270b9f50a347616619bec37e282731ed3bdc0c04cf0969c924b7
Obed               |omattussevichmi      |4           |8.22         |9df904f7f49440e5ca40dc7a1bb814124ed7f241f35da0cd6aed35301b678484
Merla              |mtredwell9g          |4           |8.33         |8858ac8213b2de8d99784b26c9a5c1f73c9c730b8490d9a156ade50aee51fad7
Katrine            |kcapelinu            |4           |8.36         |54a7747698e0ecd521681a17d105fd48013475db42df32260ecb4fb4993fdd96
Sandra             |skamen7q             |4           |8.37         |610dc6f114f04fd413c822760d1de65f35b20683e9aa56854364dc13fb117499
Caron              |cfranciel1           |4           |8.37         |3cfd8c7b2164ee3bbf9b4e62ea0b5f2509e6e8ee251af9a30206d5add059008b
Mandie             |mlavissgm            |4           |8.38         |675b5ab97d9b0d68c2755928167c8912f7f99377aeed11dcf6fdba3bb208aec7
Estell             |eguilloud8           |4           |8.39         |4a9bf84397059e058842aeac8e6fdba0ee384b638a4be152cf2ce2889f01bba9
Alard              |apearson5i           |4           |8.4          |80f25a4d31ce9d548a480919dc74213a54279d7e5593058e236cbb8a7462dd07
Clarie             |cragless6y           |4           |8.45         |5452cedcf9dc6c2369913e76e015b1b4bb32eda6527916a50bdbc484e705f5c1
Michel             |mhurlep1             |4           |8.49         |16871cdf3440ae7e8805c43dfdbb2701254483b3f30f3c45d188d601a8881e40
Kittie             |kfrancej             |4           |8.5          |6aa36a757927ea455933b982f04c972f0ca185c13b30d336270b08190a2b05e5
Giraldo            |gskamali7            |4           |8.53         |dae2fd4c260ffa4384089625d05b161741992f39573d6e862d46520d2d4ad53b
Karina             |kmacconnel52         |4           |8.56         |2e5557ff1953e468016385efa65e3ec93ef706d5cde60dfafa9e77fb116dc7b7
Annalise           |alogesdale51         |4           |8.56         |e710c2ba7f83ff17a0c320bce5c76820688e0ceedf96767d5bb4b76ad9f56238
Moreen             |mdebruynefx          |4           |8.59         |24bb6961af64c07b549dbf01b79c9d904b70ce9d1e8d935ca749d4ac6e882a97
Sacha              |sklimschaknp         |4           |8.62         |90cce1c843a50785934ce3e68d6e3ecbd2b2514391f09050a0d92d605a1e9f35
Clyde              |ccharterise          |4           |8.63         |85b84fe615bee3ae2cca727c0b96919fc5edf77c8a66ddeb61fc647078d3a201
Dania              |dburnandrq           |4           |8.66         |af5e6691d98473ff9c5d8d37e6ba94f56f322ec9cbf459e717f10837a1d9a15c
Shoshanna          |strodded             |4           |8.67         |06dc9e3eedafe410d6b2d347b6efd65f50677282295ada96c1b07bb29e65387c
Adrien             |amaccarter6v         |4           |8.68         |6b22aab51a000aa162117bb0443d3b04f2f6e5deb28652a95733378f60e8df9b
Lowrance           |lbainekz             |4           |8.69         |5873527f6dfd5f3106929903b330d006828431c2cc28ee7337e6d3f6953650df
Gisele             |gmattinglyja         |4           |8.72         |0e0002e7fd835857a83cb71ce681f6eded5c180c0b311e642a84fc12fd322591
Nanice             |nbennetoni9          |4           |8.73         |15a331101e027d97a873645057ab67c87481cee6cacb81308a1b4953316097ac
Aviva              |agiabuccidr          |4           |8.73         |f4369503256ed9649a27279950b705e127ffbf83cded9f70bc7d347480c68f73
Jeff               |jyantsurevl7         |4           |8.77         |71d7e505a0da59a7984a8a55c25afde808bcc0091f08330f1a55a0b018bb614e
Faydra             |fquilliganch         |4           |8.77         |e652b5ffe87d403d57bfad6d15a77b65337f1c4287eac728307b213a931355b5
Zaccaria           |zshimwellc           |4           |8.83         |71c4b463f1b7c1d7c77fb6574651762009074fc06baec1880c3a86d3cde50f62
Stanfield          |spercy23             |4           |8.84         |92b4a10d885fd71cafa0c11c2991e99ceb68d3afd3fd02f109461b38d80f4c0b
Dori               |dwhiff5x             |4           |8.85         |43de35ccd46b82b9ad2dcd600ec00ca0efecaa6ed1464f46c9e087e618e63d0a
Jerrome            |jvoffjg              |4           |8.86         |6dc067f98b85edcd505d5bbc13ed779d3ee9987efd7585e0025c8fa296fc13ee
Barrie             |bprobarta6           |4           |8.93         |af7b202f70b1b9bf81ae469a8ee95ceac8fbd5036dd550570b734b579d720fce
Garnette           |gchitteyir           |4           |8.96         |903517c664b0d0bd79905a4c1cd98c8fce971abd72cb6a1213be3ada909e4e5f
Killy              |kmercikb5            |4           |8.96         |52e94d360f465951428dced3eb53d9bcf7df7680ca4ad78e5f5e1fe896216734
Martino            |mmacdermotthl        |4           |8.97         |5e998bcd1a607dc680f8bc8a2a562a87ef7e4d5c80755d912d13c2d1e2ff950b
Ceciley            |csiddonnb            |4           |9.03         |87943bbe3d1fe1e2e21d58031bd62f39734c073866b58fca31fc0c9531a52e68
Norton             |ngonoudep6           |4           |9.07         |d5ca34c0fe0819531084be3e30d722df04a1596d55c9258e6d7be5aa71881924
Fraze              |fsandesq7            |4           |9.09         |fd08c7a9fc737c44ede31f23f207dad68d375422e986276c0bf9d6fe2863bed9
Giulietta          |gstobbes5p           |4           |9.11         |eb2f0abf7ea2500213ea09440d0e0d5bbb93b6660fd218530fc4341e32b9d2a3
Thedrick           |tadamikli            |4           |9.13         |85d550424bb2f06fa4aa6d2e64469571bead9dc36037170ea1eb265a82857dec
Nancie             |nbutter36            |4           |9.13         |d9922d4d749921f6c6310012992923053d2d5f98301f346bf80bc28c67e58313
Lefty              |lfevier8i            |4           |9.14         |5325bdfcf54063b7b6c292ee766345343d2b3135c7fbddd3bbda05bd017eefcf
Florry             |fsmuth1m             |4           |9.15         |3ee5febf137ab485c04057f3865fd1b283dc4227bc9df36a9a09b20d68080059
Yetty              |ybalaisongh          |4           |9.15         |45b4e93c64792320d8e19c06caf45ad1005d8c570d4423828ebdd2d153e41e44
Silvana            |shambribeal          |4           |9.17         |f3aee916f4c3438016e1829802faad64618e695c9496f2a277b23bf1b6569f78
Elmo               |eskuser              |4           |9.23         |449fa81d036220bff9725579cca9095ee15f3ce465876ce57a5a503353cf1d49
Farly              |fbrennansmc          |4           |9.3          |ecb401f4a01897f38b7e5053e336cf5385b03c5b91f559860e55659480775e20
Nathaniel          |nbloomfieldiz        |4           |9.34         |71cac310ac4f24f54d5b3dafb3242c19d161bb4ab5a81c4a30ef5b69b40d8008
Jabez              |jfarnmu              |4           |9.34         |2ef9cd34524273e95c1e89b692049f3923ab8f03cd33cb1e3fb5fca4eff839c2
Felizio            |ftupieq0             |4           |9.37         |ec1dd8494f16ad6504e5ebab5d9eba11226287f6fae65c7dd0b565c5923fe357
Warde              |wdentonra            |4           |9.38         |d7e57f4d52ef8408368ac7ad597c2178e92ba0923821ea49ce7ab00c288c28cc
Ely                |ewrigglesworthjm     |4           |9.39         |b49090581cd51b9f022d627f8bd74c2f042e8cc613e3a4149e1233daf93fe89d
Wylie              |wgullivergw          |4           |9.44         |7d66bedeef7eb7a5233145a449eaae82daba7cff0182621743ad430837f29593
Regen              |rrymerdp             |4           |9.51         |d95b3d4fd59754ab0a55707b9be19d7ae55138ebd240441380675969d63ff508
Errol              |eragbourn4x          |4           |9.63         |a112e20e3abc7ed1caac442cb008f2ecef61358ed5700213e729cd439edaefa4
Van                |vpahlerlj            |4           |9.69         |c3dfb36a1c650ee28bf6a2c03d10afc88788a2afc53ed4c552f600549e1fc438
Leon               |lrymelljq            |4           |9.69         |cb8d146f6b52d8b66094397f11aaf9760f9580e422feb723e729d2c8a4fa1413
Oby                |ocoolbearph          |4           |9.76         |d0d1559069f3364af568a70022b0009f5d443cc7438208f50df4eba61cdb3944
Hillery            |hjeanneau4d          |4           |9.76         |4757232c266dabfc75fe09bd1a8a62696641c915e817005b286aa488f309c9e9
Bob                |bmacpl               |4           |9.82         |73a1fd36bd366190a4a6cfe0cafcaea5766fa0260e2dd4172b50ce83ac676e87
Britteny           |bmcgarrelli6         |4           |9.86         |299247c3ba798054168dc2388555434efd25dc26f27fd0dbaf83ce36ac1aefb2
Asia               |asuller62            |4           |9.88         |c4025b9d920f7e87eda7280969bc469433c8886ce5c25696a65fc068596cae32
Lark               |ltizzardf5           |4           |9.91         |9aa5d5f40010f3030fd5982aef3bcfcaacf8b5056e2da401b339f84e2022334f
Kathy              |kviles92             |4           |9.92         |d38a068b11d8f6d5aeab607128823fe27c878933b59f869450980369e815d52d
Roosevelt          |rellsnf              |4           |9.95         |8f9b41c758bb2a3a8f03f4980118b24a4504aaad95d2adf4ac0d0f2beda812c9
Dareen             |dtowsiee1            |4           |9.98         |4f151ec9f7b21d0829d270025ba813956adf94e32b27137a065dc9facf859da2
Abbie              |amcgraw54            |4           |9.98         |1620b2b091d7c388e3e9ba25985de3321b40dd3214f21c9b19f118ff16d79cd6
