Name         |UserName          |Gender  |Year |Grade |Hash
Isidora      |ibenninggr        |Female  |3    |9.46  |deee10f5f342ad923158cbed26fc014ec05be0963fe033c9f1a45aaa1f94a13e
Sloane       |sburth68          |Male    |3    |9.49  |4211e6bdd0cf57a23627cb73882cd0178a3769fe77a533d67349d10ff0b46e12
Janene       |jpimblottrk       |Female  |3    |9.5   |106d7a4ff22e8c500e649cb431e4fea59797699588fda95f39473817675a2df8
Ravi         |rshearstonr1      |Male    |3    |9.51  |041ce193bca62c66788c14ede42f9b1d73dcbb64edec25c3d6f5a94e15b47c5d
Ase          |abampkin5l        |Male    |3    |9.51  |1a9dab1079e052f0bda523d65ae2e366cda3444f6ca587c556211c3ad27e988a
Fonzie       |fvedishchev35     |Male    |3    |9.52  |99b151bab9bf77c8f51cdb336a74faea2cd2388a366cd659e75128118bde7b66
Iolanthe     |ikeastbz          |Female  |3    |9.53  |978935c8911d42da07e591cdea2377f5f513e5bdd280ea221dccbb2d07bb72fa
Davita       |dmaplestonebt     |Female  |3    |9.55  |0de276f43b735971e5cbdec92a06c1d454b44619380cfcc77c34ceb8679b7701
Freda        |ftremmel1         |Female  |3    |9.6   |525f0e0fe7a8058fa78c1376b174d3d351cfa27a7390f5bc8e986757415a91eb
Iain         |ipickavantn       |Male    |3    |9.61  |25d79e836d363922519355986512da2851c60d742942ba84b22f84988c1f8840
Loralyn      |lruddle8q         |Female  |3    |9.63  |c3237da2b847c4179a4a6423ae126be3c5cfbdc87565a5f0caa81305d2a92d96
Bren         |barnaezia         |Male    |3    |9.64  |b1bb43735482d205d19b901ad1753797720e4f2e59e7dbb3def90f34f7bd40e5
Marlowe      |mhousbey8a        |Male    |3    |9.64  |38bacae1a65a0d02e8426f741668374c5a322da47bf47fd029c6b99b0a8bfc37
Nicoline     |nealdenm8         |Female  |3    |9.67  |e812eab040edea95c86ba42cefa4d62e0ffa95c324919ecbbd70aba216b1e619
Wynn         |wpendrehy         |Male    |3    |9.71  |cf4588cc7516accbe34af7e68f1b986b3d3d105494661f6f7b4da1880dd21df8
Pip          |psalack1s         |Male    |3    |9.72  |dd070bcc4f97475c6b0591e74585778706cd83fe44d21e8caa9366b85f854b1f
Way          |warentnc          |Male    |3    |9.73  |e4b3eab0e27fb2ae12a978741af70d5d06246c4966b10fafa96a9551aae55181
Stern        |schidwickrh       |Male    |3    |9.73  |959d6b0f1a698b7e3ac343c4aeed31c7de717b77c57732e5b3dce70096d1e667
Paul         |pfolleyad         |Male    |3    |9.73  |8a598df63a3a1e0fad29a109346fe5a8b2464bdd6ed3f066b9dd2b76dd263b9f
Cristi       |cdulynx           |Female  |3    |9.74  |88565ddf5589d35c3908e08cd47f77d2cdcdc0f11fba3afc2eec46a1ac15f8e0
Wilhelmine   |wclouteo2         |Female  |3    |9.8   |9906665a30d4d37ab49a99a63c6c8547f24e345d3d63b28a2b5a63508b1678ff
Ivonne       |iguilfoyleko      |Female  |3    |9.83  |e0b33d70dce37b5c3c86e8cb422374eea3515f9004c858594dbf86c93b8017da
Coralyn      |crobichonpn       |Female  |3    |9.84  |698a9434763371e6001d0a32329fe8a783914a06ca9e1a591d5ff18d36b7c236
Dill         |dhastewell9w      |Male    |3    |9.86  |6104df251b4073640b463d5f552d6a211424f9365028a3984192e33f0287c3eb
Annelise     |abratcher33       |Female  |3    |9.86  |9467087e9ceb88806455ac187e6c21df5377394dd616ad5c0a1610cbe0d75e5b
Gerry        |gnorvillqp        |Male    |3    |9.91  |7b98f93a725a4849884ca740a78cad793deda0a6e7c44c569ba5d89b6ba34929
Thor         |troby8u           |Male    |3    |9.91  |c7616776fba6c36113212f426c96287185c45882051cdc87f1bd93c123f61251
Mariya       |mhartgillj1       |Female  |4    |7.01  |d3544dcb2935b9fd124f1aff2086102e169c7b8c147938d8b90a42f08795a32a
Laurens      |lmuslimax         |Male    |4    |7.08  |9f8f4efd8629a30b44d31c2900f8cf6565aace141f37a3854ffe3216ba21142d
Roseanne     |rishak24          |Female  |4    |7.08  |b8187b9f2efbe412546bbf79ba0e51bea41407b5a8e262ed2a1b28b01da7662d
Brody        |bpipetk           |Male    |4    |7.12  |e959c1e9bb610e4e0d7a25aa278e937716ef78f422ec617edd62b1b900c61a4b
Drusi        |dclewri           |Female  |4    |7.13  |c28a130d2554a930be267eccee91ff83d3f2abd8ece861b10136572a03a0135e
Berke        |bstroddergz       |Male    |4    |7.22  |6517fb830b1c1159e2009fc621a9fec77e27bf21ade7c55a0c6252056a4a5dc6
Mano         |mpentonydu        |Male    |4    |7.23  |a84177b53572472ea604a4032797087b44173fced49e0e8061da8d8913f319cc
Bartholemy   |bgallagher5b      |Male    |4    |7.23  |2a4b5a3b4262572a60b19274c5d7eee6f9e4a7293c4fc1e3731f5db0bb6ffa9b
Dulce        |dgoodacre2p       |Female  |4    |7.23  |5001a66a88d000930dd59cbcebad65d04827bec31463c01a59a5842aa926bf0a
Perry        |pegiloffj3        |Female  |4    |7.26  |8f5bde75b1fbc792cc100944a171e9ebab098b378c4ebeb4854861fb76f8bfa2
Bertie       |bthonasona2       |Male    |4    |7.26  |1699cf5c389401e94c686eaa299fe1560abc36df4e206a2cb4c2952d0f89fac2
Konstantine  |kmold13           |Male    |4    |7.28  |8c8f08cb0088fe10dd413d540c103144e9a684fb9962eaa6bade701a91485d27
Sancho       |spraundlc3        |Male    |4    |7.35  |940410541da63d50dd6f8264dda4786b027ff9e872b12951329e734b973d7cbe
Ransom       |rschimanne2       |Male    |4    |7.36  |80afa17412e5fcb5e13764771ebdc82e0f0ecaa3a5279de32b21f3e17823c17d
Darryl       |ddavsley5k        |Female  |4    |7.38  |78fe47c78a1ed902c5f3c97a1b157886217d4b9769a71a1ef9236cb1410d2320
Barret       |bevesjj           |Male    |4    |7.4   |ebc6c7819d82c4c17307ef2231e89b457a2eb5702334262eae4075ecb8d11d28
Grace        |gdripplz          |Male    |4    |7.4   |a04c2abb45204258ffe67f9e60c424130652f6cb4fa3af06f2d35ba4496584fb
Geraldine    |gjestyr8          |Female  |4    |7.4   |1ca9970661605680cd7e1e7b61cae71ad1a935c1ba36ba9b8bd76c344705ea71
Blair        |bstutte72         |Male    |4    |7.4   |48d5095cded91ced54f376ea333245a65ff4c85b71f4369d1867d0f2df822dda
Rochelle     |rmaciejanl        |Female  |4    |7.51  |c50f64a1446f6f64cc2d464a6a19f9e2f2c780149f196f95c94920f12ebae5df
Giraldo      |gmedendorpda      |Male    |4    |7.55  |1392870cbda365f28ffb0179f881c051010c6f9997f1231948677022241261d0
Laryssa      |lhenriquejb       |Female  |4    |7.66  |9b36223e669156586446b4307c53376067cdd1c3c2a36ee2a0450359be0c966c
Benito       |bedessnq          |Male    |4    |7.68  |f622d42105c3ff322371c5152d8a643b009d3a81a3b3b5e43acea53966c0ac58
Roseline     |rfrogley3         |Female  |4    |7.7   |49b2f156f7f46c29e8e6bee004b14832a9eb5e7751a2dad1b1bf3cd4a551b6cc
Nan          |ncostardgo        |Female  |4    |7.7   |1d058ff198e46033b6fd9476cd554baa0b4945508cd6492a99d11029adcb48d8
Horatio      |hpostansdm        |Male    |4    |7.72  |415bb1b2f031799b1cd0a32c5b48c326a3af9eaaf8c06896a9f383503b414792
Hyacinthia   |hwolseleyem       |Female  |4    |7.74  |1821604a0011c4baf51093c83cd12156e2197e7716c98c3e5a9fae3eec6f506c
Florri       |fgilyattic        |Female  |4    |7.75  |e0db4fb4e86f2d1e545f5f894ce870e7e13acc8340681230ac08a8b95e731051
Benjie       |bsarverqw         |Male    |4    |7.77  |528d83a64bedcf3d18a3aa432fbaba326c3dc019f801946ac300b1dd090e19bd
Gus          |groscam4          |Male    |4    |7.78  |d6b4c21e4cf9f5f82d3fae11b532d9592b4876f5aa95d2acb6cdb59ced952f63
Emelen       |escathardaf       |Male    |4    |7.8   |dca6bc8c301257797cb38ff6587ab874d15974ac9343da9149db6f42aadb2189
Christiana   |cbonicelli3r      |Female  |4    |7.83  |18a6196b604e232a4deb434ada56c1550c7fb4830b225b4e67b2a1f7b6296570
Sybille      |sokielt0          |Female  |4    |7.83  |c7788cd62baa92621d2cd1ed24242001df3bfab0c76b08933bf39544ce694ed6
Christiane   |cbaldinottif6     |Female  |4    |7.84  |c2b3dafa556b13886fab94d86fbf542cb6b94b2f519562df0d5999dfadeb99d7
Bertie       |belstob9d         |Male    |4    |7.84  |2e63bd722f7a412f3dd6a6855b3a3eef3142a3c932e09a466ca32d4e7ab27832
Obidiah      |otucker3u         |Male    |4    |7.85  |dec1d8ddd164ac359f00a7c3fd5c71706c230452e17ad566015f7a80dc926fb1
Sheena       |santhon2i         |Female  |4    |7.86  |ced992832691fb82ee20af142f918e95fa859644b37e5c2aa51a3b2f53954dd6
Denni        |dlaverjh          |Female  |4    |7.87  |5ee9fb1fa993dfbbdcda4ca6b51bf9083011a289fee3eddb377675c7f74d3b9e
Johan        |jhaleyob          |Male    |4    |7.89  |4c7ca3a9431e47c0dbfa82c53d2010e31ed374ade52a06cbfecb1c7c7db83f98
Nevin        |nvarrenpc         |Male    |4    |7.9   |809ffd7776270c79c468412d650c8a7b5f8efa0948abd2cb42951757f4667eb1
Dukey        |dbeeswinghv       |Male    |4    |7.91  |84faba3aacd7e689f6ac95f3d524fc19c5e46debbc1dc2da6db0c1a6d35dee6a
Northrup     |ncasettaq         |Male    |4    |7.92  |c94aa9f9baf9eea666c97d3f07471904e9a28c83d969d423ad605b29010d51db
Wilek        |whuytonpf         |Male    |4    |7.96  |21406db447fba9d77a7ef9949eb998c13a773fbab31ed04d3ce388f2126a44c3
Trev         |tfitzmauricega    |Male    |4    |7.96  |2a22fc0a3a7d2b92e2630cc5b18681e1f668bf05a16185d540b23e323ce71e53
Clerkclaude  |caglionej4        |Male    |4    |7.97  |4f17758c829a90669dd71e6b7581373b4bc8af5f53f78ac882acb7eea2d663b9
Berti        |bmuzzlewhited8    |Female  |4    |7.99  |9fd94fcc57e0a6c9fb15f99d2cf2754968aaa26e27ae5595eec6d1d50558159c
Wiatt        |wcrackett2q       |Male    |4    |7.99  |892c0f82462963312076516a6ff51e34992b68c5d9aa8966fa3863f8e1c3dbd5
Hertha       |hpollenl          |Female  |4    |8     |000dd07ba51c20245df5880feab22b8c3d5e89e27db3d9651f8a33bfa126b46f
Quentin      |qcrouxhi          |Female  |4    |8.06  |c7fbc1eed1c982119137823ca017cee1840eab1ab923540bc7b19e5de04f875a
Nanci        |nabrahamianm3     |Female  |4    |8.17  |602222554974cffcbc45c91d0034d85b7da99babaa3ff7fe7896ecc6a986c645
Yardley      |ystrethillnr      |Male    |4    |8.17  |f0184f3a7c40b51ac90bf19639c4635b9f251732c824096c6af4ac67d9b22102
Sabra        |shabbijamgs       |Female  |4    |8.18  |9bc7ea2aa987e891f7b4cdf89ad7f119970d9c39d914658a970981b0538909c3
Levon        |lmetts26          |Male    |4    |8.18  |8a8e13b5e95d0da6c6ae787f389bf6aea431ea1457b72a7f054c839b81c6315c
Von          |vbartholincc      |Male    |4    |8.2   |0a1d689d7d38013a0b65ac9eef833b644388053f7eadaf0e9ed7f9e01a6ad7f8
Maureene     |mbriamo1k         |Female  |4    |8.2   |f8af05f77157a5e6c137e32271771f8840c2588071297b57f4465704229b93ca
Fin          |fgerding8f        |Male    |4    |8.21  |b812fc1854cbdbf5a8c2d43327a26b2e95c45c16a9b99f334c2991d80b62a9ee
Obed         |omattussevichmi   |Male    |4    |8.22  |c31dab023aab30076061f80e57476a954d6893272584ab5c2a9f57a28d2070db
Merla        |mtredwell9g       |Female  |4    |8.33  |f7f26b1f271b615838a98714aa1c31c996d796300c5524b8acd4c60758130ad9
Katrine      |kcapelinu         |Female  |4    |8.36  |400ee1004513c354756942ab57a9f54d05f6bc14255261cf5fdb743b2591bece
Caron        |cfranciel1        |Female  |4    |8.37  |ff5d4f43438744f0980467d9b7537565ac34b4620bd40e0b764f696802b82b52
Sandra       |skamen7q          |Female  |4    |8.37  |28a2b4fd0c0bfab773a7379cdbf3a8239497ea2a76b365d8df21d89a46c7afe0
Mandie       |mlavissgm         |Female  |4    |8.38  |f880fc409617d604c10e88760ac8c797d504e0a22164c87f9ef6064315ad6cd7
Estell       |eguilloud8        |Female  |4    |8.39  |635ca05889899c70d4ccf2104c617515896d9b318da52c6bdce842485880b3ef
Alard        |apearson5i        |Male    |4    |8.4   |f02be846eab91ff4b0170e74db2cdda26842f929cc3c56975a9d1661b1244a0b
Clarie       |cragless6y        |Female  |4    |8.45  |1aaf5fedb21e87e332f8b4103b93fa58c400da4758f2c5caea68e411f2665db9
Michel       |mhurlep1          |Male    |4    |8.49  |8c0a0bfab4db2edbedbb8d702a3b76307a63cb9c6da83d0ceee559700a599c12
Kittie       |kfrancej          |Female  |4    |8.5   |583c4dc60ff7cac5b932b3b97ee5b1377df4319f0780cb5b4e2ad596db9145fc
Giraldo      |gskamali7         |Male    |4    |8.53  |84fbf464aadf7645ecb15f19be7acc063beb60eb670eb28469db9cbfab21bedc
Karina       |kmacconnel52      |Female  |4    |8.56  |371f3bf7b873a04aad8b917d3bf968c2411c0fa257b08706abb3b3137709a129
Annalise     |alogesdale51      |Female  |4    |8.56  |e2ecc2805a9c8e8bf69a15fc02333e461ef407cc51a22cb873ce2c32e3ff2b8c
Moreen       |mdebruynefx       |Female  |4    |8.59  |adf7eff412fecedc07a0d3d4e58fa0b14594a1ea4e6a792ebae89e76d2c472fd
Sacha        |sklimschaknp      |Female  |4    |8.62  |e704615c5e0aeb371839955d1900cb52f2e56c1ca51db8d34aa07e130456f588
Clyde        |ccharterise       |Male    |4    |8.63  |c5a76291f727fd9cb1e5d47ee5e057146358d9c2b3086205517966e4e1b633eb
Dania        |dburnandrq        |Female  |4    |8.66  |f5335a9d92c61fd60d6cb609d3a2cc0f56fe9d29c7baea5636e6eb18f1d3abf7
Shoshanna    |strodded          |Female  |4    |8.67  |bc87e657f9556d62a7aa1a1c17b40226d019809747261bba0f0c995211d66b75
Adrien       |amaccarter6v      |Male    |4    |8.68  |74b779ca68a867d4e40afedb2039f9c08fd7e2e8bbf4b477a26b296bd5486ddb
Lowrance     |lbainekz          |Male    |4    |8.69  |a5512f5ec722a983ad9d592709a516c704e732a2ceecf20c3778a62cac9cae2f
Gisele       |gmattinglyja      |Female  |4    |8.72  |9a97ba2df0f7c6e15156d3b7c50216c8021a32d5216884e8174e9fbc83bdafee
Aviva        |agiabuccidr       |Female  |4    |8.73  |034f1587e7d27e69be5daa52c8ebf5c4a68aaa7915bd6400c428cffb0a956bb4
Nanice       |nbennetoni9       |Female  |4    |8.73  |6d3dd91f7de796bbd633ffc1bc2f680c0af3df1c54abecfd896c4536697b2218
Jeff         |jyantsurevl7      |Male    |4    |8.77  |bd5e40129e64175d056a0151153dc25ea92f347da04323cf74c0a9829e903560
Faydra       |fquilliganch      |Female  |4    |8.77  |1bf8a3e7368fc433aa1f52a508ce532144d43dbee5a36bf63c3900769639e52a
Zaccaria     |zshimwellc        |Male    |4    |8.83  |01f8ecb8bcf2e9fa0615097591ad718be9a13cc4c742d913391235ed36e53168
Stanfield    |spercy23          |Male    |4    |8.84  |503c9172eded9aee6d5ccb091262b176fb3ca325b58507b035202ab2d83db390
Dori         |dwhiff5x          |Female  |4    |8.85  |0a9ff085bcb97fbd574109736c1b8769d99dd3b7358d2b965ec92784bc931c22
Jerrome      |jvoffjg           |Male    |4    |8.86  |91239284476087d463808595ab46685c1599608d313c8e5ef5a24bd54497bbf6
Barrie       |bprobarta6        |Female  |4    |8.93  |baaac935cfe8d39772568a6e321cdb0dcbedb310f67b884a8c2acfb5460e2187
Garnette     |gchitteyir        |Female  |4    |8.96  |a978caecc52cbecaa86c4d380b14b0021c95650995e510fa1b77de1d80654c79
Killy        |kmercikb5         |Male    |4    |8.96  |205cbc57a53b180c6239e8b01b456fb34c7f352941902ffbc2a3cf13a0f2a78f
Martino      |mmacdermotthl     |Male    |4    |8.97  |9f8857fa96c8434ed9c08fd1771a1c96b4d23fb8be8673580390eabc29fcb41b
Ceciley      |csiddonnb         |Female  |4    |9.03  |a79df6e332af8d4e0ca3dd4f097e3b3fc560d0ddf3fea26d2e89a5736dcaf61b
Norton       |ngonoudep6        |Male    |4    |9.07  |78f1112465c0681cb9cce03a5934e59cf93a3dfdf032fdc9dad91e8d065699e4
Fraze        |fsandesq7         |Male    |4    |9.09  |97a77a49091915cfc4ac323ce6c04aef1f0d71b5404bf3080336dd6bbf1891c6
Giulietta    |gstobbes5p        |Female  |4    |9.11  |744314a19c62788e43872f900963f5471d2f861a505385da017112948d62ee1c
Thedrick     |tadamikli         |Male    |4    |9.13  |0ded52dd8372036b110c1b19891d697fb9d244b6b3cba239adde897c4ef943e6
Nancie       |nbutter36         |Female  |4    |9.13  |aad2e6e8a831920046b76c8855b98c53823f063ef03c298ddd047e703b41a20f
Lefty        |lfevier8i         |Male    |4    |9.14  |1175b287c4e7226a01d9029a5de43cdca80ccfc13b419942e0a0768a40fa19d6
Yetty        |ybalaisongh       |Female  |4    |9.15  |b92a80afa1d4d715d92f0f49b3011b9b1cf84f11efc21fd2a913d4e1445430a1
Florry       |fsmuth1m          |Female  |4    |9.15  |d440af1af5300395dd183d3105cf09e78ce9044ad7b5565db224f6d06ffecac6
Silvana      |shambribeal       |Female  |4    |9.17  |d2ba00ac0caba7c8960b2c207362e1684fcd041069b82033c1fc6b7514f65518
Elmo         |eskuser           |Male    |4    |9.23  |fc536cd361abd44258e6f6c02b5eeefcda5d4f7c793fadb68b01640aaa4914d8
Farly        |fbrennansmc       |Male    |4    |9.3   |96c83590307418d219330ea5c59910ad2cbbdced37be90025ee1570e66b28033
Nathaniel    |nbloomfieldiz     |Male    |4    |9.34  |36015e1ed6c1f10c65957cffc4f9e1e24f5b850620b12c0c19c46fc273fffecf
Jabez        |jfarnmu           |Male    |4    |9.34  |d7eb6f2b178807dc7f11a6b6f2da278f10877748cc3e8a985da8d30ba4bfcdc8
Felizio      |ftupieq0          |Male    |4    |9.37  |8b1f26de1b7d8ec8fd48b8e7d871895f91181fc3a76b22540ef4cde75b0e65df
Warde        |wdentonra         |Male    |4    |9.38  |fadbf5a44e7e8542a9f086477309457728631af7a23cea4fbc6c623a28f1e3f4
Ely          |ewrigglesworthjm  |Male    |4    |9.39  |7a88252d5a448156198f9ccf062456ad864d8078ce67561bae2fc447c79a9d84
Wylie        |wgullivergw       |Male    |4    |9.44  |44d99b7c5035f3626850c10e62cb9aa649030813ad0524abea5c36ddae759aab
Regen        |rrymerdp          |Male    |4    |9.51  |bbbb78e2aedd6ff2f8033fc2e4a8dc86130d7e245e043ea0bee1b98edf112286
Errol        |eragbourn4x       |Male    |4    |9.63  |44f7aa939326d8e0ae9cc0bbbde32b8d7d3c42022a6990a8f3f3a3b0bc3291a7
Leon         |lrymelljq         |Male    |4    |9.69  |83262d34e6a2cba5080f253ab2b71e90b04f638d47b427d9598fc6251252c54a
Van          |vpahlerlj         |Male    |4    |9.69  |682dfcd6a79f057005f3b7085fbdbc0cb652919181c47152950784c69c6da8ee
Oby          |ocoolbearph       |Male    |4    |9.76  |78477599b988478208fe4fc4ec9770759ad49718517ca90a3a555e5316f07938
Hillery      |hjeanneau4d       |Male    |4    |9.76  |a1524228db6be6f5df98b3a3c821564872a3bd6b263b4d9caf8a510756c14c5a
Bob          |bmacpl            |Male    |4    |9.82  |4d57b0059912a35eb674c58e68ed7f74da48bb54833b6d538b2ed6e0d23d0ca8
Britteny     |bmcgarrelli6      |Female  |4    |9.86  |e8f23284e834a90c0a97e883221d3007fe56cf7543d3bc6ce6b5760d03243758
Asia         |asuller62         |Female  |4    |9.88  |db671427ff7a966aeb3e46e25637365119b22f39ea077f12c17c0c9968ddd9a8
Lark         |ltizzardf5        |Female  |4    |9.91  |fafd9b83ec4361ba5c2ce8c383cef63d8acaa3f9a1845e6eea80618ab12710e6
Kathy        |kviles92          |Female  |4    |9.92  |43eaf0fbd14f478dd7757fc09034a2b5afba6e2d4f83665fb478ec5a9f932ef7
Roosevelt    |rellsnf           |Male    |4    |9.95  |d7d77b9d8eadd35f0df9fa4cf63f412a134b139d66fbc1c60b3fd027d92bd2ce
Dareen       |dtowsiee1         |Female  |4    |9.98  |94e8c467c323236a001ff31d113b0bcd74309cda4904015ff43f540f36b3e00b
Abbie        |amcgraw54         |Female  |4    |9.98  |72103cc40af7d76e25ac9f580e8bd767ce7e043f1cf614dc4f5a8bff0fc66f1b
