Name         |UserName          |Gender  |Year |Grade |Hash
Melba        |mwilloughey9d     |Female  |2    |9.09  |4d64e4a0068df47f1920ef7bbcac5e63e6e64a319aeb2caa6f32074158ae3bac
Jodie        |jpadfield1i       |Female  |2    |9.11  |1367d23bb4905e5a35af292905904b28e341b87c757389b574078135f4367edd
Travus       |trallincz         |Male    |2    |9.13  |2572553f5b7db0ab58815c0f1bc999a99c967465d9b4758e4d16a012db58df92
Claybourne   |cslowgravena      |Male    |2    |9.15  |6f328f268f9d914a285f417fcd2c93a04870b4a09a68b73a03e25092c4e1c9d6
Salvador     |sdzenisenkagw     |Male    |2    |9.16  |47a36ac91dddae50400c1693a6d3a9d62d140354f9f4895538494f0ca9d23b9c
Lesli        |lchristinpl       |Female  |2    |9.17  |375b2b339526fd9dc6276e67980d7bdfc6b9a84921004785c171383274ab913a
Rodolfo      |rpriestah         |Male    |2    |9.18  |20b06dcd718aed3b118197f820c870e4a6ad7a1be6c68080e28053cfdbf1b07f
Oberon       |ogullefordev      |Male    |2    |9.19  |04586a0b9bc5bf46198b908bbd89a53e310491e4fe57067674fe7ae417a47d80
Randolf      |rbarfootdt        |Male    |2    |9.19  |2638d99401097ea3c921499a361fe8c3aaa2a73133625531fdde17536b12dee3
Marius       |mtoomernw         |Male    |2    |9.2   |593302098e324b8db6a0d48d42ae07657dcf94d1a8da1fcdbecdddef0cc52ab5
Krysta       |kfaslerm9         |Female  |2    |9.22  |f0c3895fa2b345420298edeb0f006668b104e06f49d3f9c3fccfb28580984e80
Blaine       |bskiplorne1t      |Male    |2    |9.23  |5c24c0a280bc15556c513e7a06d0ed45a1deec9e942092e7e2dd3a128b0af22d
Guthry       |gattowg7          |Male    |2    |9.23  |7480bc679dad50e7e463bbef1bf5e4a0b3f09ec798402bf6579a7c7f72743eaf
Ewell        |ewaud6            |Male    |2    |9.23  |a67351e8c4862a3e3f3471f3b6e54c4f7ad883d68dfef640873a9f9f4499ff4e
Merci        |msiudaro          |Female  |2    |9.25  |125d7d9213401f9488917a2a316a4e90e93eff5ca12226ad5bcaef22486507dd
Kristo       |kravelao          |Male    |2    |9.27  |8f828a887786c01d5494544c48abfd7521a5c49b6d928a3e0f33aa06a3867c6c
Lynnett      |lrawstornos       |Female  |2    |9.28  |9d91e02c2cb5d5a5cfc9dfad69c9959bd6a617563e4b514e10d1e497c00204f6
Grayce       |gwolseleyrg       |Female  |2    |9.28  |c2d712d94ae56a9cdbdc250cceb614bda4d495e7740a259e21f1fdd70093fc61
Carmelita    |ccuttenqf         |Female  |2    |9.3   |e25d81d0b83d2cae582b271665d163b59a7fc06fb4a97fc4464335febdb7e97e
Cloe         |cfarguhard9       |Female  |2    |9.3   |1f0bb63b7827deb4d8d8511c4757af8a66c19d0d91711959ded0c4c551ee1c9b
Basia        |bmeegin7h         |Female  |2    |9.3   |7fa0583463de575874d06d5dd8dde0715a988ecd857e2137d788e8f6b52bfeb9
Aldous       |anuschkecr        |Male    |2    |9.31  |d7bbaa9da95ce75c7fbf43ff2ce630aeec8ce74bbed78a569dfcabac4e8db047
Sherlock     |ssconesf8         |Male    |2    |9.34  |e21621f9e34a38029196fcb76e76f43dd6241af71d5ebc7e2ff4f7fca4a26189
Locke        |lcarnierlh        |Male    |2    |9.34  |da27f063568fd6f00c7c99960b97cc80d0a7fcc590317b1c77a1644c9b869831
Libbi        |lwymerk9          |Female  |2    |9.36  |57a01d5dbc38b497100e6f5a7e38a197abeaa158bbbb3afd8297328fb06d8bee
Averill      |abensteadcw       |Male    |2    |9.36  |cb82e74e5bfd91a9c9f5c4044cae3a3be243459bf7cd90b113ebd98c8cfd98ed
Neall        |ndinsep7          |Male    |2    |9.37  |4277a1a68dddc0265c24ce41a152d84be6e9a32adf76f771e01dc9449119dbf9
Claudine     |cmelburgck        |Female  |2    |9.37  |bcf26e665b4ed9ac35328f74de604b83d8e815b2e2cf521fb83fd6eb393ab9fd
Mirilla      |mtregenza9n       |Female  |2    |9.37  |9ca093967893d407722c59fbeeba618bf7e5ac471ca174877039e38ef938070a
Chiquia      |cbordessapz       |Female  |2    |9.39  |b7f52256fe1407c45487932819a9e00f56544710c02f825d743ffb1080c0fc17
Graehme      |gfilppettig1      |Male    |2    |9.4   |eb8e7de414ec06b7c36230c6cba375b4d44aaf34d5ff002c8838aa77b85ac62c
Craig        |cdewdneyae        |Male    |2    |9.4   |50b3c99ab9b2c56137033df020756a63445b33a19f6631b4ad5ece6d0a66181d
Yolanda      |ymutimerpw        |Female  |2    |9.41  |26c3577583b31bed44a64d593eec440eaa3c87888b82f6c14f1024e7146fbc0d
Laura        |lsikorsky56       |Female  |2    |9.41  |7e099029088946ce7485cec436a0465ef51e5464cc571e5e891f31d7be4335d2
Tatum        |trowsellan        |Female  |2    |9.42  |497e6f31898c0ee9b7e448a653d6877457c80604c31bb2146fa97cc522a20f7e
Adriane      |ademangeonqj      |Female  |2    |9.43  |2c43b67a973bde20249308c3813b6ed62ff8519fc6ba20fe2e9570878a4070c2
Benjy        |bwignalla2        |Male    |2    |9.43  |27a648795e390866416c7c771872333ea76b6df6f69c4cb9bec5963d553e59a0
Tynan        |tloneyg5          |Male    |2    |9.44  |bb7ef40679eec826b9d293e0fd2a311af04f5c1241f111bf35ab6f0d8a6d5ea6
Dyana        |dkilmaryj7        |Female  |2    |9.49  |82438a751634f510a5e378241d14a1db95de1dee9a1837555ea7150ba8bf62c6
Creigh       |cemberym6         |Male    |2    |9.49  |f877678b5b1ed8b7933c2b1250916914eb7719544634ac7e2eee9344201ebcc6
Waylen       |wblewettkx        |Male    |2    |9.51  |daf15061fbde5343f44766b2374b18df29131bf1b6f91d0529c0c736fe0e9fc4
Cosimo       |cnutonqq          |Male    |2    |9.51  |0f8efe7efaf6bccf521e9a5d13e081b63d10859f6690d640a207c7061cbbbfc3
Shane        |spendallge        |Female  |2    |9.53  |604d92e92932d4a7bcf98a23c04c45d130111e11d4fe632a62cbd2ec97104ba7
Lise         |lguiteliv         |Female  |2    |9.53  |7bc357c15821d6ab69fb16ed4ffa8e51b4f8d4f8197f9c502307fbbfdae8aff4
Shir         |swoodleyqv        |Female  |2    |9.56  |e2c37c5f5dcca50b6b562897f1284610ab78aff570696136d062794a6faeaf9a
Angelico     |amullycd          |Male    |2    |9.56  |7953b460a7a2aff03976fa9d1f586ca3f61344a23c3f7c1790acc734734703eb
August       |acowitzjc         |Male    |2    |9.57  |7c3ca50aab92f1cc8af079663ad0f2031a4d62ce914273e55c6a6e437c8b0a4b
Carly        |cdemageardrd      |Male    |2    |9.61  |46f0180ae096541d84715b3c2b5efbcacbcbe549d27130a0e6b7ab6bd0f03eba
Vinita       |vhaysman2r        |Female  |2    |9.62  |e63056b87713091ae703d98bb34c1c8a0035ec5033dbe79be36ba1d6fe2a23c0
Nani         |ncabbellk8        |Female  |2    |9.64  |39431a2de855bb09aaec8443bc403d055d9fb7367fe1897c85ef2d16f41f5031
Chaddy       |chebblewhite6o    |Male    |2    |9.64  |f1ad5b2c6a8e74ec9958eb9a75434d0ebdadd60bafed0bfc86c6884cbd4c0c12
Leanna       |lrosenvasserhu    |Female  |2    |9.65  |e760c891552bdb17f2a37ab651bb16245d8540c50126425313d2e4440f91a8c6
Adler        |arollohy          |Male    |2    |9.68  |e5505a5fd33dee478273302572b598add8c404a3f89823d859bd3f774be79f9a
Leah         |llevio9           |Female  |2    |9.68  |7ea206a9e1154b47b09598f5f8e1214751e8187ab8196fc2419ee456515bb809
Elwyn        |emajuryrm         |Male    |2    |9.68  |10f5aec483f77262138e08a594d9556640ab0ffbcbc87946161a0e852a9acc59
Dyanna       |dpickrillfh       |Female  |2    |9.69  |e6798fa4dc732940944a5287e2816158e00fe5bab6e01b21c5c30033cdc1e1ef
Robbert      |rdawsonly         |Male    |2    |9.69  |b6d1c4dfc33201bd83a77adcea58b12c314f9d5f208609313a2cb68943ab4329
Bruno        |bwalters7m        |Male    |2    |9.7   |8718a133898d826900b142e6a4e788475c580edf9f66400b6ccd3d31cde2a06a
Norrie       |ngiorgini44       |Male    |2    |9.71  |3549df18b64a01933dca8ab834c55002b1456bafe98c620fcb7a99cf9352ccf3
Glad         |grichardgl        |Female  |2    |9.72  |a16a913935388cec040802cb2dedadd7cbc8671f10177a7bb1fe1e00942318e8
Terri        |taytoes           |Male    |2    |9.73  |c5f55c5fbf0641c28cb649768d35e73484ed0ead959f18d9ba41fbce6cf4fe9d
Rosamund     |rshillitoenj      |Female  |2    |9.75  |397d1d24b14e2b72a0ee2155af8fe7775e530e1df902debfc13b1e0119b4ad4c
Hailey       |hgilhoolyjp       |Male    |2    |9.76  |898cca5dbc1578338f0d5faaa994a8fc40f81fb8016486b3816ff84b76679e99
Karlan       |kcummined6        |Male    |2    |9.76  |12deb1fb959d9f331cb608919b649f05e711273531c596883d7f47df5d290070
Yvette       |yteresaiq         |Female  |2    |9.78  |cbf9ef95fb469b3b1cb8d9f393ff9d1744b813f78054b804d943e5a606847abf
Noami        |ncritchlowhj      |Female  |2    |9.79  |f9402e710909ef038009ac4937bc5d68da1e0a886bbfa578cdccf5901c9412f2
Henriette    |hconibeerlk       |Female  |2    |9.79  |a169430b99f81aebd5ac950025071bd935cc3e826804ee4e22709f56109099f3
Briant       |bhardwicken8      |Male    |2    |9.79  |832c26656bc2d98cc65a23e7d4df7255db8bf8dcc32ffebf540ab6f2590a8795
Aristotle    |ashipway9k        |Male    |2    |9.81  |02df8828d88588bf65479086955f39986a8264f2656d1fe533365ba13df05a0e
Cora         |cmintramkw        |Female  |2    |9.82  |6945a36098c061a09539ec9f1cfcf865dcc03df94579b9b8ccdc15968aa9897f
Washington   |wbailes2b         |Male    |2    |9.82  |80fe30625c71da8b6f281d865e6a94c4f265fe91967add3ce2e3470c5dd41094
Leeann       |lgobat7v          |Female  |2    |9.86  |02f018db1eb9ce01f28b5b15757e5f6f993e61e014b4b15ba4fb52929688d67c
Darci        |dveldstracc       |Female  |2    |9.93  |4066b163ba091020bc24a518af853da7d965fb6dd6e0b54de8cca1a2cfe5e9ee
Olivette     |oluparti3r        |Female  |2    |9.93  |0ce8a0ea2150d59c99779850e853ce9b7e19f373015a50f96823342b9fd0a9bb
Silas        |sphilips8         |Male    |2    |9.93  |1406fbcee7f5038086d49fd0e6be458b084924f9d0313af2b4415bedba17da40
Drusy        |dchomleyrl        |Female  |2    |9.94  |ce5d63f552fce1b4949dc2802cdb1a17eefac3ee2f24842b4d80832ecf4cc634
Raddy        |rrathjenoe        |Male    |2    |9.97  |36db26a6f7aa12e0aa435c252aa6ed6f3640c2a220a65d19fc722866fcb70d56
Xerxes       |xbeaconc7         |Male    |2    |9.97  |63664c0e21ad146d76da079ea00e2e67aa22220197dd4b78a9ec324b1ebb34c8
Ezmeralda    |etolomeibk        |Female  |2    |9.99  |fec17f1533eb317b0cb73ce68ecb8ac4e63f8d275f8a63b30ef5f440567d2fac
Delilah      |dashborne4u       |Female  |3    |7.01  |22a9b1852aafa3dfc484bc21547ec9a8ae98dc1ffa7e6402853aa16468e964ff
Errick       |emcglonef5        |Male    |3    |7.02  |8b1f8d9d6e682e8d23b8a121e48185a632baaddb213b0c74b7c6a3a759bfabf3
Britte       |bhopfnerlg        |Female  |3    |7.06  |b033c7097cd634292e16178e78bcebaf9d778c2879569dc08000dc7762efcecb
Randi        |rdaunterch        |Male    |3    |7.07  |59a48ee93cad5edaac093c1f223bf5fe248e86039885d46c7f9795b0c82c9e0d
Hinda        |hdamiralbu        |Female  |3    |7.09  |032250df4265f0f604051aa5bd0fdfc2def7b071c91896626453be9af446bd1f
Remington    |rgaskinx          |Male    |3    |7.09  |45f476ef4b1c521dee3df19e7dd7610d1abb68ece493ac3f95708374594b7266
Prisca       |pofficerlq        |Female  |3    |7.11  |82abc2c42327d4233f150659cd7542d5aab0d92b788a5977e5f98b1aa375f29e
Pierce       |pmantha1y         |Male    |3    |7.12  |2f6e1c93623a81aa5f31c1e004ac0846a392d64a5274bb2294b9a4baddc216f6
Melessa      |mgeorgievpt       |Female  |3    |7.15  |3d9060bbef98db333369eb7a3175d46f00bab527a6e9da87643a6a605b44c2a5
Andros       |arawstronm2       |Male    |3    |7.19  |1863cc03090f305ef032dcd43e54cb4dbfc3b8a4825d4ff9b672be5de42e5d46
Hattie       |hbenoeyix         |Female  |3    |7.2   |0f95b0e7a58df021f7ff4e1c55ac6ae5ba370dd981daa3948fed1c97b832e52b
Greg         |gklicher7b        |Male    |3    |7.2   |7f250797a9f1c3193d1b506e4e7d958b4c44c476049261f48aaef580c2a2b8a3
Zonnya       |zsarsonh8         |Female  |3    |7.21  |6ff087d747b0eeab330493440445606214948747975d4623ff939e4d1c8d3ac7
Beltran      |bmckeachiehx      |Male    |3    |7.22  |84d8466d83fd749e50a0e65efc6d0c24ba28dbafae34f7d17429001af3380a83
Alberto      |abrounsellpa      |Male    |3    |7.22  |287700f0dc73234267e29b97117faae98292d0504bba0f07a4155139858f750e
Gawain       |gwoodcroftie      |Male    |3    |7.23  |31f91ddcaf3b4c59d664c72b93ab6e73b2696957bb8b98b19d6737146e8dc050
Osbert       |odriolija         |Male    |3    |7.23  |ef03ae7d5eb229f86a2fb581339743108a88c4ff123a3330b408a1af5126e2c9
Kennith      |kbenthamog        |Male    |3    |7.23  |35093cbee96e030ffac8c8429bb5ce5f943aa0a90990c35fe4f8b0f4ffb9b6b3
Bonnibelle   |bclimpsonqo       |Female  |3    |7.23  |789a15d9576a3c6351ac4a147a67cc1e41f208e396e0ad3f1bae17b06f0858e7
Zebulen      |zdonnell9l        |Male    |3    |7.23  |81d36247de8d66e8889f8dbaa1de72807c6a141d574864d8ef68fe68a03f848f
Alene        |ahasleyp1         |Female  |3    |7.27  |09d2018d85ee5fe63be838fabd2faeff4b3bbe895959aa7430506f7fd7c3d230
Susanne      |swingroveoy       |Female  |3    |7.28  |23cb738a40b530fb1930d0249a9bed1b2c1055fa8efebbac1b93b5edc2886443
Dillie       |dtwohigks         |Male    |3    |7.29  |65ed615758e923a6d286c86eb664c446df9558b5b67f6ab0727de823772197b2
Marlane      |mrippingbx        |Female  |3    |7.29  |8ccd8d823e8a076540b28a173d7359306e5619d1d19ed647a697acc3c5dcf480
Butch        |bantonomoliia9    |Male    |3    |7.31  |e59060f100edecb2a80582d9e2fc24ba2d05772a12d90e9b863732fb73ef4a66
Colin        |ctucselli8        |Male    |3    |7.33  |8bf5fb0296997e8d7413c294a45c13951a4db29dd34ccd9957142ced4c626b73
Oberon       |ovanichevkg       |Male    |3    |7.37  |9ae6d3b5e620ee4e58c2082763a4ef4b330506e28d1f646cd98655815e48a516
Fania        |fpagen8i          |Female  |3    |7.37  |7b0cbf662fe626df74f67cfce8be44a9c56bfd4ea1798acd41507a6a98ffa068
Oates        |okeohane2i        |Male    |3    |7.38  |b7c117bccde5ba34d85d00b5c695c1f1bb9d74b81532812c5447ca8201d1da22
Malia        |mgraybeal28       |Female  |3    |7.38  |fe9f42cff4be476dcf2a958424f054fb7608c894e519ea7a716738a9087e84aa
Brannon      |brosenbladnb      |Male    |3    |7.39  |3a45e673e28a3e43e6bee0cec4e587a93331d12014525b7aa2621133d67f3089
Loraine      |ltrase6e          |Female  |3    |7.39  |63721b2685aedc366f10124fa821bf5a48f9b35f144af9d0db3227718256c313
Vassily      |vholbiejo         |Male    |3    |7.41  |f61937588d964e16beecec5a5284879f14fffd276a113361670f1af53b7dccd0
Carmine      |cpuvere           |Male    |3    |7.41  |505f1a07925dc9da3ba447581e1030222f48b521639e43a11979bbd72087205a
Didi         |dbroadberrie8g    |Female  |3    |7.41  |2e350476013cce7b7047cec85e9715d7bec86d37501fe9c2997cd8566bf5c1d4
Wait         |wlafflinabi       |Male    |3    |7.42  |e6cca358f78466989cfe54fc882255eb5a3003d7f2a669832da774576b102692
Bianca       |bgrigoliis30      |Female  |3    |7.43  |52ad1cd3ad6e6d188e050676ff12fbf2beecf5f429453231afc5ed30efd811a0
Chris        |cjanksoh          |Female  |3    |7.44  |b88f6f6959e5a0ae59d3e6f4b51c2376ebb07c7c21c087c993751a21bb5deac9
Pru          |preadmiref7       |Female  |3    |7.45  |30d418b281f79ec40172eb7a4966edc69c2a8752a7259e26cd0d405b786a87d2
Judy         |jdearthor         |Female  |3    |7.45  |b606f06bdf072f9ee4bf5fb26961b58287298136198edd34999f9a1a9876341d
Creighton    |cberthomier1f     |Male    |3    |7.45  |10a9c19721797768ebc3b4071f69a0fd00c5a572901b1f3d8bf93d7acb63703b
Paulo        |plangfatg         |Male    |3    |7.46  |09286d3977e9fa10adb16bcea25379c0bdb4d5223cc784a5a199f25e255bf820
Jeanette     |jpyserj0          |Female  |3    |7.47  |4bd8049d85895f9a43a780031d686a5f7823fe1eee07d9ce78c4c41d249770b7
Ferdinande   |fbauldryk3        |Female  |3    |7.47  |54fff69bde3f2a21c0abeb17683ea3bd6eaf797491be0077f7f7f526d3a0eb38
Lyndell      |lbiggadykecu      |Female  |3    |7.47  |4245274a305f5f2e11a36c23a0d4893abf98247c97151fef5557a0c9474abf97
Poppy        |pbeatens1u        |Female  |3    |7.47  |00813008e65b7fcf570d78cbd8c3ff8426c9653e5ae4c5e0c3694f73d1a85131
Austen       |abenziesu         |Male    |3    |7.48  |a5f98f5d645fd9e666850943126c3733013a2a85959e189296f660b2c9d42809
Lena         |lborgesioab       |Female  |3    |7.49  |014820582b280f1e7a37077486b6e1c76503126a662739b7ee4a6ff29818eb79
Vick         |vfarryannkv       |Male    |3    |7.5   |b845a0bd2f7294f9690e2b36cb832effb4429f92a8275386950bbc1ab730a72a
Gardiner     |gbeneditoc6       |Male    |3    |7.5   |3ae12d44c8506fde19dcac913836d8f0f111917837019d828fbd49c7c5883ce3
Vidovic      |vepinoyaf         |Male    |3    |7.5   |5d31d8936ded9099a9ab163a4b7a9ea517109ac2d6851ffbc928942a2eb3eb5c
Goldy        |gnuschkeg9        |Female  |3    |7.55  |53c2eb2579fc41e3bf7024d988f901995fa13597645b97c68fe7de779c8cfa59
Caroline     |cberanekj4        |Female  |3    |7.55  |609bf196767c7ee8d1cd3d72d0f0256b19d72d41369bc4004cf895d38b8cebee
Foss         |fwildbore5h       |Male    |3    |7.56  |7885bad68e188620d5ca91f575c6187324b44b2d1dd782747fe7cf0ed570f83b
Bradly       |bsawkin21         |Male    |3    |7.58  |eb21edf204b1b3d85dbf0dd14f9f27cc12313198f173d4cb09c9b3f0df340aca
Wilie        |wbarbej           |Female  |3    |7.58  |5c5ae813d81e5f74fc8a6861dae7c47d2f2a4f414177da579fbaf3c95a524763
Cynthea      |cedmeadesf2       |Female  |3    |7.59  |ff24baf4e8739e8ebddec88623020d71ace72e845cc4ae103b7c07c210aa69f8
Simone       |srodenhurstl2     |Male    |3    |7.59  |8e9163db9cba43e0b75c34959630f51e7233c1c3acbc790e755254116c5f9960
Daffy        |dbroadistns       |Female  |3    |7.61  |cd943480d17019d1737808da153d653c10305e9dce9ce7964ecab6b9ca97c5fb
Jilleen      |jrowaszkiewiczdz  |Female  |3    |7.64  |791168ce3fc0ce21ce60b5b1082109b84d2fc6c396697862ad73059f2abac6a7
Gawain       |ggrimmertia       |Male    |3    |7.66  |38aad8465c466c38ab02f25eb0e4d7dec1e55c0656b4e37849a772d248d8155a
Valenka      |vheamov           |Female  |3    |7.67  |41419325c50262c85e0bcea064983e3909d4a8a5be2a17721e325bf28553e033
Bob          |bcordeletej       |Male    |3    |7.68  |93247448e09244b9644ee188ae428b0711563b3e157e84ccde3b2ad5656749b9
Roda         |rhuske5y          |Female  |3    |7.68  |8a1de76a2db7d896a40c6f752ea3ce57210b9045d00ae3844ec787740ec61f71
Frederica    |fhornige7         |Female  |3    |7.7   |c2f83560e0ced0345d7c0c731e91bc98acf7beb4048f1cbf0ac2d9f0a7859104
Ron          |rbrozssetqr       |Male    |3    |7.7   |6a4e26585826e3a8dd09eb338d7436f1b0c13264b9c608fd8f9bb44832fc4ec2
Jammal       |jbatisten6        |Male    |3    |7.71  |7fffe35c8fbf2e07125f494376e30a03dd9e3b6eb52024b030f490e50d90043c
Sophey       |scastleman0       |Female  |3    |7.71  |784f6f216e0ea1ebe6447d4e06bc171341a425926f0cf4b0554c2dc1479f93ac
Dayle        |dbrambleya6       |Female  |3    |7.72  |c9707d318a17efce7df32bdac9c8066322dcd6d7491ea4ae309ec8a63724cf95
Kyle         |krideoutil        |Male    |3    |7.75  |f054aa948bb5414bffe6a3496b09d82d62d8a8661e9292b4c761991fcfb8f82e
Tilda        |tderochelp        |Female  |3    |7.75  |a4e126069277215d1379db4dff9523c5648711214b18285b990e9a68fd5b3cb7
Hartley      |hwickwarle        |Male    |3    |7.76  |a73820346f52c6bf21ae5dddfde86047ffa2555db57342d0d009bf5c0ad91d08
Sharyl       |sgildroyam        |Female  |3    |7.76  |11b32e26aa8bb245eee908a1b02e11a48ad3dbc80df529ffdb6d60cd4b2ba580
Antonin      |adunstongf        |Male    |3    |7.77  |6be97cb3b7a98f2d0671486c3f10bb38f1976927b59c5c9419f43c032174b704
Nonnah       |nsidebotton3i     |Female  |3    |7.8   |7561c1d4edde96437360499f095fb5775d575e3e8507c5ac23682c6715cf4eea
Chandal      |ccrolly2t         |Female  |3    |7.8   |8792d976d7928016ddeeabdd64fc2454ab57a376b7a4eb845e1e9b039bb662a5
Gisella      |gmattevilw        |Female  |3    |7.81  |497568f88396f732420b6e25f44812c49856fb643dcc3f4a58eeae058168875e
Zorine       |zrundalldx        |Female  |3    |7.81  |ef88c4a17e3a776558cd35306bc47daea26e9a91b22c4ebc3cfa05b412283218
Hatty        |hgildroy3s        |Female  |3    |7.81  |a8911bc4b0167980049d63422237cfc738d1fc4921946247d80a945e41735c0b
Geneva       |gwissonic         |Female  |3    |7.82  |6b1e7eafe9c44300cbb21533fed17dffb0bc82c9d6ba0e1c7e9c455f1dc612a9
Christian    |ctresise2y        |Male    |3    |7.82  |f29cd4b4c0d2c7e7dff22b1463130b857cc11b309ca62d656eebb99bf7762ec6
Beatrix      |bodoughertygx     |Female  |3    |7.83  |63a62795637ffc120949e051a720a03070c9c579799a3af68667c569d3999a0c
Sloan        |sdever67          |Male    |3    |7.84  |661a523053c0c1c3317e5b18ad252809a2eba6f4ce4671a28194b20f17339169
Wat          |wdomneyer         |Male    |3    |7.85  |76adc0ce9e72a4824b4f03e814064197bf360e1f0459932ac932aa210de91044
Loy          |lraddishmp        |Male    |3    |7.89  |e88692c6f7ecf7f9f21cf82f2a8f7b637f9873f2bc7ee81c646a18f474db5b03
Jackie       |jmcramseydm       |Male    |3    |7.9   |e8fef84253227dcb0bc63109d54152ea4178b85bc0e99a7339f80caa5c34e046
Tommy        |temes65           |Male    |3    |7.9   |695d7cd6287f99afd9fb2258dda3382ae8e63527fdfdc7e33dd68d5eaa0df297
Humfrey      |hdawidmancs       |Male    |3    |7.91  |3a35a19205a24d64164cb4c0de586c4faf1da7a85b4fe60c65491ded77c461ae
Margaretha   |mioriop2          |Female  |3    |7.92  |4453d68978943de951ab2e684a94ae2efc045071d783c10502aa4a8e3db6ab46
Shae         |scaldesnq         |Male    |3    |7.95  |eb378e5f17513045a60d233870685ec9ecd6b968a35d21080c39b4b69cf2ed73
Shurlocke    |smyrkusf0         |Male    |3    |7.96  |86a1847b4a32d7dceb40bfd860bde55b3edf0d0f7b3a9a710b719e9c9a350fa1
Tim          |tvanarsdalem4     |Male    |3    |7.97  |07d13970b26acac943f3322947e7de5be81c196c6d0349b69ebdce10dd45e78a
Rabi         |rgunthermw        |Male    |3    |7.97  |3dd9774936ad3d115ae2d779a5539c0fb3b9b03392a1e0cf25b5beb30eb57a7b
Madalena     |martisem          |Female  |3    |7.98  |22667d23bbe8d3aaa0a17c0b66bb4c7ba7e4ccda920ad7cda93845a4cb6d0470
Ryan         |rpetrovfx         |Male    |3    |7.98  |84b52c9ab2c09b96c370eb88c106f2b4cb236c6f4e75b8f855aa21387dc6fbdf
Tallie       |tgerson1o         |Female  |3    |7.98  |d36e66e1de371193c197b961978fe27753676c9a3d9bf4f3345bf410062e1b9b
Kelly        |koxenburyeq       |Male    |3    |8     |98786cb6dfef11a3cb7e8b8fa32f5239b7362a56adfa2f1ee03910e55980663b
Xavier       |xmitchensonoz     |Male    |3    |8     |c9b0dd7fad3ceaed93e02263e08329b5570b7aabcbcf381f4a577baf60ab4d66
Tobias       |tjermanmr         |Male    |3    |8.02  |560cd2510e5a9d422aa38c50cd76df0b2d70c80f830583a1a292439439bd9cfe
Shanan       |svasyunichev2n    |Male    |3    |8.02  |3c24f2aec954deb8ba0b5eec7a5ecb0231c8de9c5c2e4c0811478d31f6b6ee57
Monro        |mdowse1r          |Male    |3    |8.02  |a5ef51e64dd1f3e546a13d24b1b38bfcad1d15b352d78593f220691e82f2d77b
Karen        |kliddiardlz       |Female  |3    |8.03  |39e0be3cce6a60acfa4ce4efcea1c36ea65a6bebb4e19f66041ce49fe0ead010
Goran        |gsandbatch5a      |Male    |3    |8.03  |fae6dcb59fc16f8323020f2851c364fb9e8fee8ed6e100d460448dac556f6d78
Birdie       |bhilliam3w        |Female  |3    |8.03  |e94236b735463406de74102afba5ab8f940799b9c8ce8fe2eee74d16b355a451
Ravid        |rpollerjd         |Male    |3    |8.05  |6b978e8a714f5c90d1fcdb2613d6ac5dcfc771daab1e5cc7532eef99dbc3989b
Braden       |btremouletpp      |Male    |3    |8.13  |95cb9eb9a3f884a225063aec6f5198e214af8dd66a220898783b5cea17f425d4
Fields       |flafayeee         |Male    |3    |8.16  |9a196c3aeb9aed54b72a53c210578d084919b3c0e389f51523ebd5c371c91da1
Nealson      |nhawyesdy         |Male    |3    |8.16  |2b696efecb3c13dca640ca8abd58b0084c73f189b7699a7909d125108a7623cf
Eadmund      |eisson86          |Male    |3    |8.16  |e6e278b2475f4d446422f1b2aa17ff200505df92057e230a11de6958c8695a18
Verina       |vtogher32         |Female  |3    |8.16  |3a0b6356fc3f1e102ac2d25e985da46946517fdce41634cebba7e1910a59f5a6
Ardeen       |astithe1q         |Female  |3    |8.17  |6d3bd4571923ae054bab43238ca6cd6a2f14da9ae53b304808e39a8b30a28c29
Hubey        |htrevethanmq      |Male    |3    |8.21  |72a52212a611d4c64dcab125c1afffea73640101dfd1be180e77b576e7047ed3
Donovan      |dvasilyeveg       |Male    |3    |8.22  |0b96fe3b4b7f4e81566508a54d7e5e5e577b317a37e033dd74ec566c2d3053e9
Jarrad       |jkubiakqa         |Male    |3    |8.22  |c55f8e2d1df06b17b8a755cc09a457cbf34667b68c992fe1ac7ae06d1fed4ee6
Imogene      |ibolesma9r        |Female  |3    |8.24  |76b96aa3ce193ac4adb2e59bc6ae01a1a17ae4e8ea65b5a85ac1d380bfaf5925
Julie        |jcoysh9w          |Male    |3    |8.27  |4b0d9fd946ef2bada83a404b48f12ace6d97c23355dd188c65fff337a856dc95
Nonnah       |nwiddope9         |Female  |3    |8.28  |c3b9370835dbf2cbbe1b9d540fb55dcc16fb8635fb70aaf93dc6edbcd133d190
Carlo        |ccawkergc         |Male    |3    |8.29  |ce8259a47a85efdc7bdea5bf322d8e260c3da3cc8f5548f8f9a5d383a91d9fe9
Zorana       |zwanjek4f         |Female  |3    |8.29  |16a106abfd2483251637eee66624a1386a10f2685f6a8c3e486ca49311a7b001
Emelita      |edamantau         |Female  |3    |8.3   |8b7130c6d2d61e78863442a0e50138722b5eee405bfad9bd8caa0e2ec9fd957c
Tabb         |tscullion4i       |Male    |3    |8.3   |3d289dd46d736a9ce8bbc15d611df59ef96b7c9fbb5aa2fff1dc6a1440c8ce20
Kliment      |khasselbyox       |Male    |3    |8.32  |1603fbe2e83ee54ff10647d993867034243d601abbecf9d5ee5ae7bc28e4b130
